SID:010,4,BSTER2,RW26B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2724,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BSTER2,RW26B,BSTER,K7,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BSTER2,RW26B,SCATE,K7,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BSTER2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2724,    ,+,00520,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BSTER2,RW27,BSTER,K7,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BSTER2,RW27,SCATE,K7,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BSTER2,RW30, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3045,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BSTER2,RW30,BSTER,K7,P,C,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1346,1507,2610,0056, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BSTER2,RW30,SCATE,K7,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BSTER2,HEDLY,SCATE,K7,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,BSTER2,HEDLY,SHUTE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,0221,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BSTER2,HEDLY,VVMAX,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BSTER2,HEDLY,HEDLY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BSTER2,PADUS,SCATE,K7,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,BSTER2,PADUS,SKORE,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BSTER2,PADUS,FORKK,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
