APPCH:010,A,D30,GCK,GCK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,GCK,IMCAR,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30,GCK,IMCAR,K3,P,C,EE A,L,   ,PI, ,GCK,K3,D, ,      ,1058,0055,1508,0100,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,KUVVU,KUVVU,K3,E,A,E  A, ,   ,IF, ,GCK,K3,D, ,      ,0394,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,KUVVU,JINRI,K3,P,C,EE B,R,   ,AF, ,GCK,K3,D, ,      ,1058,0120,0394,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30,YECUT,YECUT,K3,E,A,E  A, ,   ,IF, ,GCK,K3,D, ,      ,1817,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30,YECUT,JINRI,K3,P,C,EE B,L,   ,AF, ,GCK,K3,D, ,      ,1058,0120,1817,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D30, ,JINRI,K3,P,C,E  I, ,   ,IF, ,GCK,K3,D, ,      ,1058,0120,    ,    ,+,04600,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30, ,IMCAR,K3,P,C,E  F, ,   ,CF, ,GCK,K3,D, ,      ,1058,0055,2858,0065,+,04600,     ,     , ,   ,    ,   ,GCK,K3,D, ,B,0, ,S;
APPCH:021,D,D30, ,HEDES,K3,P,C,E S , ,   ,CF, ,GCK,K3,D, ,      ,1057,0018,2858,0037,+,03440,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D30, ,NASLE,K3,P,C,EY M, ,   ,CF, ,GCK,K3,D, ,      ,1053,0002,2858,0016, ,02973,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2858,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30, ,GCK,K3,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D30, ,GCK,K3,D, ,VE  ,L,   ,HM, , , , , ,      ,    ,    ,2850,T010,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I35,D086L,D086L,K3,P,C,E  A, ,   ,IF, ,GCK,K3,D, ,      ,0860,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I35,D086L,CF35,K3,P,C,EE  ,R,   ,AF, ,GCK,K3,D, ,      ,1692,0120,0860,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I35,D270L,D270L,K3,P,C,E  A, ,   ,IF, ,GCK,K3,D, ,      ,2700,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I35,D270L,CF35,K3,P,C,EE  ,L,   ,AF, ,GCK,K3,D, ,      ,1692,0120,2700,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I35,GCK,GCK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I35,GCK,PIEVE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I35,GCK,PIEVE,K3,P,C,EE A,R,   ,PI, ,IGCK,K3,P,I,      ,1716,0069,1270,0100,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I35, ,CF35,K3,P,C,E  I, ,   ,IF, ,IGCK,K3,P,I,      ,1716,0135,    ,    ,J,04700,04700,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I35, ,PIEVE,K3,P,C,E  F, ,   ,CF, ,IGCK,K3,P,I,      ,1716,0069,3520,0066,H,04700,04685,     , ,   ,-300,   ,GC,K3,P,N, ,0,N,S;
APPCH:030,I,I35, ,RW35,K3,P,G,GY M, ,   ,CF, ,IGCK,K3,P,I,      ,1714,0015,3520,0054, ,02937,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3516,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I35, ,GC,K3,P,N,NY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I35, ,GC,K3,P,N,NE  ,R,   ,HM, , , , , ,      ,    ,    ,3520,T010,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L35,D086L,D086L,K3,P,C,E  A, ,   ,IF, ,GCK,K3,D, ,      ,0860,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L35,D086L,CF35,K3,P,C,EE  ,R,   ,AF, ,GCK,K3,D, ,      ,1692,0120,0860,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L35,D270L,D270L,K3,P,C,E  A, ,   ,IF, ,GCK,K3,D, ,      ,2700,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L35,D270L,CF35,K3,P,C,EE  ,L,   ,AF, ,GCK,K3,D, ,      ,1692,0120,2700,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L35,GCK,GCK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L35,GCK,PIEVE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,L35,GCK,PIEVE,K3,P,C,EE A,R,   ,PI, ,IGCK,K3,P,I,      ,1716,0069,1270,0100,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L35, ,CF35,K3,P,C,E  I, ,   ,IF, ,IGCK,K3,P,I,      ,1716,0135,    ,    ,+,04700,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L35, ,PIEVE,K3,P,C,E  F, ,   ,CF, ,IGCK,K3,P,I,      ,1716,0069,3520,0066,+,04700,     ,     , ,   ,    ,   ,GC,K3,P,N, ,0,N,S;
APPCH:030,L,L35, ,RW35,K3,P,G,GY M, ,   ,CF, ,IGCK,K3,P,I,      ,1714,0015,3520,0054, ,02937,     ,     , ,   ,-308,   , , , , , ,0,N,S;
APPCH:040,L,L35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3516,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L35, ,GC,K3,P,N,NY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L35, ,GC,K3,P,N,NE  ,R,   ,HM, , , , , ,      ,    ,    ,3520,T010,+,04700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R12,ADEER,ADEER,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R12,ADEER,RERGE,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0484,0100,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R12,GCK,GCK,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R12,GCK,RERGE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,3075,0117,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R12,GCK,RERGE,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1263,0050,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R12,YANUK,YANUK,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
