SID:010,1,DIVD1,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,04277,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DIVD1,RW05, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DIVD1,RW05,HLN,K1,D, ,V   , ,   ,FA, ,HLN,K1,D, ,      ,0000,0000,3180,    ,+,08100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,DIVD1,RW05,HLN,K1,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DIVD1,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0860,    ,+,04277,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DIVD1,RW09, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DIVD1,RW09,HLN,K1,D, ,V   , ,   ,FA, ,HLN,K1,D, ,      ,0000,0000,3180,    ,+,08100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,DIVD1,RW09,HLN,K1,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DIVD1,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,04277,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DIVD1,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DIVD1,RW23,HLN,K1,D, ,V   , ,   ,FA, ,HLN,K1,D, ,      ,0000,0000,3180,    ,+,08100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,DIVD1,RW23,HLN,K1,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DIVD1,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2660,    ,+,04277,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DIVD1,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
