APPCH:010,A,R13,COVUP,COVUP,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,COVUP,ZERGA,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0424,0050,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,ULBOW,ULBOW,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,ULBOW,ZERGA,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2225,0050,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,ZERGA,ZERGA,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1324,0040,+,03800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13, ,ZERGA,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13, ,FOROV,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1324,0061,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R13, ,ISEPE,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1325,0030,V,01900,01923,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:030,R,R13, ,RW13,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1325,0021, ,01245,     ,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1325,    ,+,01606,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13, ,HIVEN,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13, ,HIVEN,K3,P,C,EE  ,R,020,HM, , , , , ,      ,    ,    ,3127,0040,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,EHZET,EHZET,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,EHZET,HIVEN,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0426,0050,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,HIVEN,HIVEN,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3127,0040,+,03800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,OGILY,OGILY,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,OGILY,HIVEN,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2227,0050,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,HIVEN,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,JIBAM,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3127,0061,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R31, ,KOKAW,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,3126,0027,V,02000,02022,     , ,   ,-305,   , , , , , ,B,J,S;
APPCH:030,R,R31, ,RW31,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3126,0024, ,01245,     ,     , ,   ,-305,   , , , , , ,B,J,S;
APPCH:040,R,R31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3126,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, ,ZERGA,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R31, ,ZERGA,K3,P,C,EE  ,R,020,HM, , , , , ,      ,    ,    ,1324,0040,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW04 ,     ,      ,01202,D,    , ,   ;N43055309,W094422379,0000;
RWY:RW13 ,     ,      ,01206,R,    , ,   ;N43062567,W094424212,0000;
RWY:RW17 ,     ,      ,01204,D,    , ,   ;N43061489,W094420568,0000;
RWY:RW22 ,     ,      ,01205,D,    , ,   ;N43061087,W094415970,0000;
RWY:RW31 ,     ,      ,01205,R,    , ,   ;N43060128,W094421059,0000;
RWY:RW35 ,     ,      ,01202,D,    , ,   ;N43055358,W094420589,0000;
