SID:010,4,FOBRO1,RW32, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3239,    ,+,03443,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,FOBRO1,RW32,DIMGE,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FOBRO1,RW32,FOBRO,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R14,KLAMA,KLAMA,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,KLAMA,FOBRO,K2,E,A,E   , ,020,TF, , , , , ,      ,    ,    ,1431,0151,+,09700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R14,KLAMA,HIVEG,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,1432,0075,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R14,KLAMA,EHPUG,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,1432,0038,+,07400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,A,R14,KLAMA,GRENA,K2,E,A,E  A, ,010,TF, , , , , ,      ,    ,    ,1433,0038,+,06700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,A,R14,KLAMA,DIMGE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1625,0068,+,05100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,DIMGE,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,CANKI,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1734,0033,+,04600,     ,     , ,   ,    ,   ,ZIXIB,K2,P,C, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,ZIXIB,K2,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1502,0038, ,03204,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1502,    ,+,03343,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14, ,GRENA,K2,E,A,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,09100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14, ,ISAVE,K2,P,C,E   ,R,010,TF,Y, , , , ,      ,    ,    ,0009,0106, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R14, ,KLAMA,K1,E,A,EY  ,L,010,TF,Y, , , , ,      ,    ,    ,3067,0227,+,09100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:080,R,R14, ,KLAMA,K1,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1431,0070,+,09100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW14 ,     ,+08622,02907,R,    , ,   ;N41291374,W122272865,0000;
RWY:RW32 ,     ,+08732,02943,V,    , ,   ;N41282798,W122270398,0000;
