APPCH:010,A,RNV-A,JERUP,JERUP,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0828,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-A,MEVDY,MEVDY,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-A,MEVDY,JERUP,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0757,0113,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-A, ,JERUP,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:011,R,RNV-A, ,HOSKO,K3,P,C,E   , ,051,TF, , , , , ,      ,    ,    ,0828,0040,+,03200,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-A, ,ZAMEV,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0820,0020,+,02700,     ,     , ,   ,    ,   ,BOTHY,K3,P,C, ,B,J,C;
APPCH:030,R,RNV-A, ,BOTHY,K3,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1080,0035, ,01603,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNV-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,01775,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-A, ,FANGA,K3,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-A, ,ETUNE,K3,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,1343,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:070,R,RNV-A, ,ETUNE,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3143,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-B,DGD,DGD,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-B,DGD,ETUNE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3050,0109,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-B,ETUNE,ETUNE,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3143,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-B, ,ETUNE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-B, ,FANGA,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3143,0052,+,03100,     ,     , ,   ,    ,   ,POKAE,K3,P,C, ,B,J,C;
APPCH:030,R,RNV-B, ,POKAE,K3,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,2881,0044, ,01692,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNV-B, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2881,    ,+,01775,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-B, ,ZAMEV,K3,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-B, ,JERUP,K3,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,2626,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:070,R,RNV-B, ,JERUP,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0828,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW11 ,     ,      ,01355,R,    , ,   ;N37132825,W093151765,0000;
RWY:RW29 ,     ,      ,01375,R,    , ,   ;N37131523,W093143046,0000;
