APPCH:010,A,VOR-A,MSN,MSN,K5,D, ,V  A,L,   ,PI, ,MSN,K5,D, ,      ,0000,0000,3310,0100,+,03500,     ,18000, ,   ,    ,   , , , , , ,3,D,C;
APPCH:020,A,VOR-A,MSN,MSN,K5,D, ,VE  , ,   ,CF, ,MSN,K5,D, ,      ,0000,0000,1060,0060,+,03500,     ,     , ,   ,    ,   , , , , , ,3,D,C;
APPCH:020,S,VOR-A, ,MSN,K5,D, ,V  F, ,   ,IF, ,MSN,K5,D, ,      ,0000,0000,    ,    ,+,03500,     ,18000, ,   ,    ,   ,MSN,K5,D, , ,3,D,C;
APPCH:021,S,VOR-A, ,REINE,K5,P,C,E S , ,   ,CF, ,MSN,K5,D, ,      ,1060,0040,1060,0040,+,02500,     ,     , ,   , 000,   , , , , , ,3,D,C;
APPCH:030,S,VOR-A, ,MADEZ,K5,P,C,EY M, ,   ,CF, ,MSN,K5,D, ,      ,1065,0071,1060,0031, ,02500,     ,     , ,   , 000,   , , , , , ,3,D,C;
APPCH:040,S,VOR-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,3,D,C;
APPCH:050,S,VOR-A, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0450,    , ,     ,     ,     , ,   ,    ,   , , , , , ,3,D,C;
APPCH:060,S,VOR-A, ,DREAR,K5,E,A,EY  , ,   ,CF, ,MSN,K5,D, ,      ,0887,0127,0890,0020,+,03500,     ,     , ,   ,    ,   , , , , , ,3,D,C;
APPCH:070,S,VOR-A, ,DREAR,K5,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,0890,T010,+,03500,     ,     , ,   ,    ,   , , , , , ,3,D,C;
RWY:RW04 ,     ,      ,00914,D,    , ,   ;N43060670,W089112160,0000;
RWY:RW09 ,     ,      ,00920,D,    , ,   ;N43061620,W089111940,0000;
RWY:RW22 ,     ,      ,00901,D,    , ,   ;N43062608,W089105956,0260;
RWY:RW27 ,     ,      ,00905,D,    , ,   ;N43061647,W089105280,0230;
