SID:030,4,PEECE4,RW04,PEECE,K4,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PEECE4,RW13L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1309,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PEECE4,RW13L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1309,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PEECE4,RW13L,PEECE,K4,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PEECE4,RW13R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1310,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PEECE4,RW13R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PEECE4,RW13R,PEECE,K4,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PEECE4,RW17, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1759,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PEECE4,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1759,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PEECE4,RW17,PEECE,K4,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PEECE4,RW22, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2210,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PEECE4,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
