APPCH:010,A,RNV-C,ARBIH,ARBIH,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-C,ARBIH,PUC,K2,D, ,V  A, ,020,TF, , , , , ,      ,    ,    ,1126,0100,+,11100,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,A,RNV-C,ARBIH,TIVPE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1937,0050,+,09400,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-C, ,TIVPE,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-C, ,MYZER,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1937,0070,+,07800,     ,     , ,   ,    ,   ,CEGVO,K2,P,C, ,B,J,C;
APPCH:030,R,RNV-C, ,CEGVO,K2,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1936,0042, ,06600,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNV-C, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1936,    ,+,06315,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-C, ,PUC,K2,D, ,VY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-C, ,PUC,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0090,0040,+,10000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,VOR-B,ARBIH,ARBIH,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VOR-B,ARBIH,PUC,K2,D, ,V  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VOR-B,ARBIH,TIVPE,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VOR-B, ,TIVPE,K2,P,C,E  I, ,   ,IF, ,PUC,K2,D, ,      ,1937,0050,    ,    ,+,09400,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VOR-B, ,MYZER,K2,P,C,E  F, ,   ,CF, ,PUC,K2,D, ,      ,1937,0120,1937,0070,+,07800,     ,     , ,   ,    ,   ,PUC,K2,D, , ,0, ,C;
APPCH:030,V,VOR-B, ,CEGVO,K2,P,C,EY M, ,   ,CF, ,PUC,K2,D, ,      ,1937,0162,1937,0042, ,06620,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VOR-B, ,PUC,K2,D, ,VYM ,L,   ,CF,Y,PUC,K2,D, ,      ,0000,0000,0030,0162,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VOR-B, ,PUC,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0090,T010,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW08 ,     ,+17819,05903,D,    , ,   ;N39213979,W110552287,0214;
RWY:RW12 ,     ,+17858,05915,D,    , ,   ;N39215443,W110551460,0000;
RWY:RW18 ,     ,+17816,05902,D,    , ,   ;N39215051,W110550128,0000;
RWY:RW26 ,     ,+17724,05872,D,    , ,   ;N39213986,W110543404,0000;
RWY:RW30 ,     ,+17727,05873,D,    , ,   ;N39212698,W110544459,0000;
RWY:RW36 ,     ,+17775,05888,D,    , ,   ;N39213155,W110551148,0000;
