APPCH:010,A,R03,DSTIL,DSTIL,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R03,DSTIL,MAKRZ,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2965,0055,+,03100,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R03,MAASH,MAASH,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R03,MAASH,MAKRZ,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1164,0055,+,03100,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R03,MAKRZ,MAKRZ,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0265,0040,+,03100,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R03, ,MAKRZ,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000,-,180,    ,   , , , , , ,B,P,S;
APPCH:020,R,R03, ,MAARK,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0265,0067,+,02300,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:021,R,R03, ,BARRL,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0265,0020,V,01560,01567,     , ,   ,-350,   , , , , , ,B,P,S;
APPCH:030,R,R03, ,RW03,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0265,0024, ,00675,     ,     , ,   ,-350,   , , , , , ,B,P,S;
APPCH:040,R,R03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0265,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R03, ,OXVOR,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:060,R,R03, ,OXVOR,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2066,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R21,ESSEV,ESSEV,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,ESSEV,OXVOR,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2966,0055,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R21,FAMRU,FAMRU,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,FAMRU,OXVOR,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1165,0055,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R21,OXVOR,OXVOR,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2066,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R21, ,OXVOR,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R21, ,UNDOZ,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2066,0060,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,RW21,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2065,0056, ,00709,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2065,    ,+,00919,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R21, ,MAKRZ,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R21, ,MAKRZ,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0265,0040,+,03100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,S03,EWO,EWO,K5,D, ,VE A,R,   ,HF, , , , , ,      ,    ,    ,0369,T010,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
