APPCH:010,A,VDM-A,BJC,BJC,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,3, ,C;
APPCH:020,A,VDM-A,BJC,SHATZ,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08200,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:030,A,VDM-A,BJC,SHATZ,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2030,T010,+,07200,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:020,D,VDM-A, ,SHATZ,K2,P,C,E  F, ,   ,IF, ,BJC,K2,D, ,      ,0230,0135,    ,    ,+,07200,     ,18000, ,   ,    ,   ,BJC,K2,D, , ,3, ,C;
APPCH:021,D,VDM-A, ,SD203,K2,P,C,E A , ,   ,CF, ,BJC,K2,D, ,      ,0231,0095,2030,0040,+,06560,     ,     , ,   , 000,   , , , , , ,3, ,C;
APPCH:030,D,VDM-A, ,MAGIH,K2,P,C,EY M, ,   ,CF, ,BJC,K2,D, ,      ,0230,0075,2030,0020, ,05880,     ,     , ,   , 000,   , , , , , ,3, ,C;
APPCH:040,D,VDM-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2030,    ,+,05519,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:050,D,VDM-A, ,SHATZ,K2,P,C,EY  ,R,   ,CF,Y,BJC,K2,D, ,      ,0230,0135,0230,0070,+,07200,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:060,D,VDM-A, ,SHATZ,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2030,T010,+,07200,     ,     , ,   ,    ,   , , , , , ,3, ,C;
RWY:RW15 ,     ,      ,05076,D,    , ,   ;N40005951,W105025970,0000;
RWY:RW33 ,     ,      ,05119,D,    , ,   ;N40001420,W105024645,0000;
