STAR:010,1,HOWRY2,GRI,GRI,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,HOWRY2,GRI,HOWRY,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0634,0701, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,HOWRY2,OBH,OBH,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,HOWRY2,OBH,HOWRY,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0830,0678, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,HOWRY2,ONL,ONL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,HOWRY2,ONL,OLU,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,1250,0859, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,HOWRY2,ONL,HOWRY,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0946,0226, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,HOWRY2, ,HOWRY,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,HOWRY2, ,BOYSS,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,HOWRY2,RW30,BOYSS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,HOWRY2,RW30,KOFF,K3,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,LANTK1,DABOY,DABOY,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,LANTK1,DABOY,LANTK,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2247,0377, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,LANTK1,DSM,DSM,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,LANTK1,DSM,LANTK,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2674,0671, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,LANTK1,FOD,FOD,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,LANTK1,FOD,LANTK,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2029,0758, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LANTK1,ALL,LANTK,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,LANTK1,ALL,KOFF,K3,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,MARWI3,LMN,LMN,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,MARWI3,LMN,MARWI,K3,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,MARWI3,STJ,STJ,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
