SID:010,4,IZTIR2,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0898,    ,+,03600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,IZTIR2,RW09,HAWRA,K2,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IZTIR2,RW09,RIPUW,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2997,0141, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,4,IZTIR2,RW09,IZTIR,K2,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,3244,0096, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,IZTIR2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2699,    ,+,03900,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,IZTIR2,RW27,HAWRA,K2,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IZTIR2,RW27,RIPUW,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2997,0141, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,4,IZTIR2,RW27,IZTIR,K2,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,3244,0096, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
APPCH:010,A,P27,GRINE,GRINE,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P27,GRINE,IFURI,K2,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P27,GRINE,IFURI,K2,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,2750,T010,+,06500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P27, ,IFURI,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P27, ,HURFY,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   ,GOBFO,K2,P,C, ,P,P,S;
APPCH:021,P,P27, ,SP27,K2,P,C,E A , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04340,     ,     , ,   ,-304,   , , , , , ,P,P,S;
APPCH:030,P,P27, ,GOBFO,K2,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03389,     ,     , ,   ,-304,   , , , , , ,P,P,S;
APPCH:040,P,P27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2599,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P27, ,IFURI,K2,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P27, ,IFURI,K2,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2750,T010,+,06500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW09 ,     ,      ,03261,D,    , ,   ;N33211794,W110403999,0000;
RWY:RW27 ,     ,      ,03181,D,    , ,   ;N33210474,W110392500,0000;
