APPCH:010,A,R13,NAPTE,NAPTE,K4,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1321,0040,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R13, ,NAPTE,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R13, ,GUDFY,K4,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1321,0080,+,01700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R13, ,FIGER,K4,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1322,0035,V,00580,00593,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R13, ,RW13,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1322,0017, ,00052,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1322,    ,+,00500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R13, ,NAPTE,K4,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R13, ,NAPTE,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1321,0040,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,V13,PSX,PSX,K4,D, ,VE A,R,   ,PI, ,PSX,K4,D, ,      ,0000,0000,2550,0100,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,V13,VCT,VCT,K4,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,V13,VCT,LOLIT,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,V,V13, ,LOLIT,K4,P,C,E  I, ,   ,IF, ,PSX,K4,D, ,      ,3000,0107,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,V,V13, ,PSX,K4,D, ,V  F, ,   ,CF, ,PSX,K4,D, ,      ,0000,0000,1200,0107,+,01100,     ,     , ,   ,    ,   ,PSX,K4,D, , ,0,N,S;
APPCH:030,V,V13, ,RW13,K4,P,G,GY M, ,   ,CF, ,PSX,K4,D, ,      ,1201,0033,1200,0033, ,00052,     ,     , ,   ,-302,   , , , , , ,0,N,S;
APPCH:040,V,V13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,00414,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,V,V13, ,PSX,K4,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,V,V13, ,PSX,K4,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1200,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW08 ,     ,      ,00011,D,    , ,   ;N28434940,W096154351,0000;
RWY:RW13 ,     ,      ,00012,R,    , ,   ;N28435061,W096152647,0000;
RWY:RW18 ,     ,      ,00011,D,    , ,   ;N28435951,W096144814,0000;
RWY:RW26 ,     ,      ,00012,D,    , ,   ;N28434921,W096144734,0000;
RWY:RW31 ,     ,      ,00014,D,    , ,   ;N28431547,W096144689,0000;
RWY:RW36 ,     ,      ,00014,D,    , ,   ;N28430999,W096144835,0000;
