APPCH:010,A,D17,CNU,CNU,K3,D, ,V  A,L,   ,HF, , , , , ,      ,    ,    ,1614,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17,CNU,PETCI,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D17, ,PETCI,K3,P,C,E  I, ,   ,IF, ,CNU,K3,D, ,      ,1614,0069,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17, ,NUCIK,K3,P,C,E  F, ,   ,CF, ,CNU,K3,D, ,      ,1614,0129,1614,0060,+,02500,     ,     , ,   ,    ,   ,CNU,K3,D, , ,0, ,S;
APPCH:030,D,D17, ,RW17,K3,P,G,GY M, ,   ,CF, ,CNU,K3,D, ,      ,1614,0178,1614,0049, ,00935,     ,     , ,   ,-303,   , , , , , ,0, ,S;
APPCH:040,D,D17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1614,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D17, ,CNU,K3,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D17, ,CNU,K3,D, ,VE  ,L,   ,HM, , , , , ,      ,    ,    ,1614,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R17,CEBIX,CEBIX,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1736,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,DUSLE,DUSLE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,DUSLE,CEBIX,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0836,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,ERONE,ERONE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,ERONE,CEBIX,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2637,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,CEBIX,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,FASKO,K3,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,1736,0062,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
