SID:010,4,CAMBA3,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0298,    ,+,06400,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,CAMBA3,RW03,CAMBA,K2,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CAMBA3,AVANS,CAMBA,K2,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08900,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,CAMBA3,AVANS,AVANS,K2,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,2992,0318, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CAMBA3,SJN,CAMBA,K2,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08900,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,CAMBA3,SJN,SJN,K2,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,0910,0423, ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,P21,AVANS,AVANS,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P21,AVANS,BANZO,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,1190,0268,+,08900,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P21,AVANS,CAMBA,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,1190,0050,+,07700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P21,CAMBA,CAMBA,K2,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2090,T010,+,07700,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P21,HOZER,HOZER,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P21,HOZER,DPAUL,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,3540,0229,+,09800,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P21,HOZER,CAMBA,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2990,0050,+,07700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P21,SJN,SJN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P21,SJN,DPAUL,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,2680,0380,+,09200,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P21,SJN,CAMBA,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2990,0050,+,07700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P21, ,CAMBA,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P21, ,BOLYN,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2090,0050,+,07300,     ,     , ,   ,    ,   ,RW21,K2,P,G, ,P,P,S;
APPCH:030,P,P21, ,RW21,K2,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,2090,0050, ,05754,     ,     , ,   ,-292,   , , , , , ,P,P,S;
APPCH:040,P,P21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2090,    ,+,06120,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P21, ,CAMBA,K2,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P21, ,CAMBA,K2,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2090,T010,+,07700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW03 ,     ,      ,05823,V,    , ,   ;N34264403,W110072197,0000;
RWY:RW21 ,     ,      ,05720,D,    , ,   ;N34273564,W110062628,0000;
