APPCH:010,A,P11,FOYTE,FOYTE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P11,FOYTE,ULINN,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,1680,0109,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P11, ,ULINN,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P11, ,JAYEF,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1100,0050,+,02000,     ,     , ,   ,    ,   ,RW11,K2,P,G, ,P,P,S;
APPCH:030,P,P11, ,RW11,K2,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1100,0051, ,00390,     ,     , ,   ,-297,   , , , , , ,P,P,S;
APPCH:040,P,P11, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1100,    ,+,00792,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P11, ,FOT,K2,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P11, ,FOT,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1610,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,DINSE,DINSE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,DINSE,JEWPE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,DINSE,SPHER,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,KNEES,KNEES,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,KNEES,YAGER,K2,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06800,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,KNEES,SPHER,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P29,PLYAT,PLYAT,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P29,PLYAT,JEVGY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P29,PLYAT,SPHER,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P29, ,SPHER,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:011,P,P29, ,JEVSY,K2,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P29, ,ELLYS,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   ,IZPUH,K2,P,C, ,P,P,S;
APPCH:021,P,P29, ,SP29,K2,P,C,E A , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01840,     ,     , ,   ,-356,   , , , , , ,P,P,S;
APPCH:030,P,P29, ,IZPUH,K2,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,00617,     ,     , ,   ,-356,   , , , , , ,P,P,S;
APPCH:040,P,P29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2757,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P29, ,FOT,K2,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P29, ,FOT,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,1610,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW11 ,     ,      ,00340,D,    , ,   ;N40332624,W124081815,0000;
RWY:RW29 ,     ,      ,00393,D,    , ,   ;N40330214,W124073699,0000;
