APPCH:010,A,I09,CVA,CVA,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,CVA,SKRAP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,CVA,SKRAP,K5,P,C,EE A,R,   ,PI, ,DDD,K3,D, ,      ,0768,0243,2252,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I09,IOW,IOW,K3,D, ,V  A, ,   ,FC, ,IOW,K3,D, ,      ,0000,0000,0907,0360,+,02300,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,IOW,TOCKY,K3,P,C,EE B, ,   ,CF, ,IMLI,K5,P,I,      ,2702,0130,0907,0020,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I09,MZV,MZV,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,MZV,SKRAP,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,MZV,SKRAP,K5,P,C,EE A,R,   ,PI, ,DDD,K3,D, ,      ,0768,0244,2252,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I09, ,TOCKY,K3,P,C,E  I, ,   ,IF, ,IMLI,K5,P,I,      ,2702,0130,    ,    ,J,02300,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I09, ,SKRAP,K5,P,C,E  F, ,   ,CF, ,IMLI,K5,P,I,      ,2702,0061,0900,0069,H,02000,02000,     , ,   ,-300,   ,MZV,K5,D, ,A,0,N,S;
APPCH:030,I,I09, ,RW09,K5,P,G,GY M, ,   ,CF, ,IMLI,K5,P,I,      ,2702,0018,0900,0043, ,00627,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I09, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0902,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I09, ,MZV,K5,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I09, ,MZV,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0727,T010,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I27,CVA,CVA,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I27,CVA,KAYES,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I27,CVA,KAYES,K5,P,C,EE A,R,   ,PI, ,DDD,K3,D, ,      ,0809,0353,0452,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I27,MZV,MZV,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I27,MZV,KAYES,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I27,MZV,KAYES,K5,P,C,EE A,R,   ,PI, ,DDD,K3,D, ,      ,0809,0353,0452,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I27, ,CFBDB,K5,P,C,E  I, ,   ,IF, ,IGEQ,K5,P,I,      ,0902,0131,    ,    ,J,02300,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I27, ,KAYES,K5,P,C,E  F, ,   ,CF, ,IGEQ,K5,P,I,      ,0902,0071,2700,0061,H,02300,02300,     , ,   ,-300,   ,MZV,K5,D, , ,0,N,S;
APPCH:030,I,I27, ,RW27,K5,P,G,GY M, ,   ,CF, ,IGEQ,K5,P,I,      ,0902,0019,2700,0052, ,00626,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2702,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I27, ,MZV,K5,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I27, ,MZV,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0727,T010,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
