STAR:010,1,DPK3,DPK,DPK,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,DPK3,DPK,BELTT,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0534,0217, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,DPK3,DPK,MAD,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,0548,0201, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,DPK3,HTO,HTO,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,DPK3,HTO,MAD,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,3374,0292, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,DPK3,SARDI,SARDI,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,DPK3,SARDI,CCC,K6,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,0130,0243, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,DPK3,SARDI,MAD,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,0248,0235, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DPK3,ALL,MAD,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,DPK3,ALL,BRISS,K6,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,3410,0275, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,STELA1,ALB,ALB,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,STELA1,ALB,CANAN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,1469,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,STELA1,AUDIL,AUDIL,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,STELA1,AUDIL,RKA,K6,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,1259,0586, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,STELA1,AUDIL,SWEDE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0993,0253, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,STELA1,AUDIL,CANAN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0993,0543, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,STELA1,CAM,CAM,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,STELA1,CAM,CANAN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,2026,0304, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,STELA1,HNK,HNK,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,STELA1,HNK,SWEDE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0600,0381, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,STELA1,HNK,CANAN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0993,0543, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,STELA1,WILET,WILET,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,STELA1,WILET,RKA,K6,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,1121,0293, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,STELA1,WILET,SWEDE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,0993,0254, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,STELA1,WILET,CANAN,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,0993,0543, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,STELA1,ALL,CANAN,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,STELA1,ALL,SHIGY,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,1470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,STELA1,ALL,STELA,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,1470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,STELA1,ALL,MOLDS,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,1470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,STELA1,ALL,BAF,K6,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
RWY:RW05 ,     ,      ,00236,D,    , ,   ;N42104869,W072324386,1202;
RWY:RW15 ,     ,      ,00241,D,    , ,   ;N42122317,W072323144,0000;
RWY:RW23 ,     ,      ,00241,D,    , ,   ;N42121363,W072312624,0000;
RWY:RW33 ,     ,      ,00240,D,    , ,   ;N42113371,W072312490,0000;
