SID:010,4,NUCLA1,RW05,ZOXOX,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,NUCLA1,RW05,PAROX,K2,E,A,EY  ,L,010,TF, , , , , ,      ,    ,    ,3014,0206, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,NUCLA1,RW05,PAROX,K2,E,A,EB H,L,010,HA, , , , , ,      ,    ,    ,1397,0070,+,13300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NUCLA1,RW23,JEXOG,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,NUCLA1,RW23,PAROX,K2,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,3099,0199, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,NUCLA1,RW23,PAROX,K2,E,A,EB H,L,010,HA, , , , , ,      ,    ,    ,1397,0070,+,13300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUCLA1, ,PAROX,K2,E,A,EE  , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
APPCH:010,A,RNV-A,PAROX,PAROX,K2,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-A,PAROX,CULIR,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,1255,0075,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-A, ,CULIR,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-A, ,IVOYE,K2,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,1255,0066,+,08100,     ,     , ,   ,    ,   ,TUYUY,K2,P,C, ,B,J,C;
APPCH:030,R,RNV-A, ,TUYUY,K2,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,1256,0058, ,06600,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNV-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1256,    ,+,06340,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-A, ,PAROX,K2,E,A,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-A, ,PAROX,K2,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,1397,0070,+,12000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW05 ,     ,      ,05898,D,    , ,   ;N38140782,W108341434,0000;
RWY:RW11 ,     ,      ,05899,D,    , ,   ;N38143021,W108340649,0000;
RWY:RW23 ,     ,      ,05940,D,    , ,   ;N38143156,W108332518,0000;
RWY:RW29 ,     ,      ,05930,D,    , ,   ;N38140834,W108332475,0000;
