APPCH:010,A,D11,AHN,AHN,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,AHN,HOKID,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D11,JOSPI,JOSPI,K7,E,A,E  A, ,   ,IF, ,AHN,K7,D, ,      ,0434,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,JOSPI,HOKID,K7,P,C,EE B,R,   ,AF, ,AHN,K7,D, ,      ,0700,0120,0434,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D11,OCENU,OCENU,K7,E,A,E  A, ,   ,IF, ,AHN,K7,D, ,      ,1036,0120,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11,OCENU,HOKID,K7,P,C,EE B,L,   ,AF, ,AHN,K7,D, ,      ,0700,0120,1036,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D11, ,HOKID,K7,P,C,E  I, ,   ,IF, ,AHN,K7,D, ,      ,0700,0120,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D11, ,DOTSN,K7,P,C,E  F, ,   ,CF, ,AHN,K7,D, ,      ,0700,0209,0700,0089,+,02400,     ,     , ,   ,    ,   ,AHN,K7,D, , ,0, ,S;
APPCH:021,D,D11, ,JUDAK,K7,P,C,E S , ,   ,CF, ,AHN,K7,D, ,      ,0700,0238,0700,0029,+,01460,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D11, ,MATKL,K7,P,C,EY M, ,   ,CF, ,AHN,K7,D, ,      ,0700,0264,0700,0026, ,00642,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D11, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,01003,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D11, ,DOTSN,K7,P,C,EY  ,R,   ,CF,Y,AHN,K7,D, ,      ,0700,0209,2500,0050,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D11, ,DOTSN,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0700,T010,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R11,HIRAT,HIRAT,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R11,HIRAT,TALYU,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1728,0054,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R11,JESIG,JESIG,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R11,JESIG,TALYU,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0364,0054,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
