SID:010,T,BHM7,RW06, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0585,    ,+,01500,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,T,BHM7,RW06, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0585,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,T,BHM7,RW18, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1830,    ,+,02300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,T,BHM7,RW18, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,T,BHM7,RW24, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2385,    ,+,02300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,T,BHM7,RW24, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2385,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,T,BHM7,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0030,    ,+,01400,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,T,BHM7,RW36, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,H06-Z,KYLEE,KYLEE,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,F,S;
APPCH:020,A,H06-Z,KYLEE,HIPIX,K7,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,3077,0126,+,06000,     ,     , ,   ,    ,   , , , , , ,A,F,S;
APPCH:030,A,H06-Z,KYLEE,BAMTE,K7,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,3080,0125,+,04000,     ,     ,-,180,    ,   , , , , , ,A,F,S;
APPCH:040,A,H06-Z,KYLEE,RAVPE,K7,P,C,E   , ,031,TF, , , , , ,      ,    ,    ,2981,0040,+,03000,     ,     ,-,180,    ,   , , , , , ,A,F,S;
APPCH:050,A,H06-Z,KYLEE,LELNE,K7,P,C,EE  ,R,031,RF, , , , , ,002700,2981,    ,0584,0057,+,02300,     ,     , ,   ,    ,   ,UWOWU,K7,P,C, ,A,F,S;
APPCH:010,A,H06-Z,LDK,LDK,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,F,S;
APPCH:020,A,H06-Z,LDK,JAVJA,K7,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,0608,0070,+,09000,     ,     , ,   ,    ,   , , , , , ,A,F,S;
APPCH:030,A,H06-Z,LDK,WOSIX,K7,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,0771,0120,+,06000,     ,     , ,   ,    ,   , , , , , ,A,F,S;
