SID:010,6,KOLCA,DOKET,KOLCA,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,6,KOLCA,DOKET,POLOK,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KOLCA,DOKET,DOKET,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KOLCA,VATMO,KOLCA,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:030,6,KOLCA,VATMO,VATMO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OXENA,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,OXENA,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,OXENA,RW07,MM609,VO,P,C,E   , ,   ,CF, ,MMV,VO,D, ,      ,1156,0178,1390,0140,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,OXENA,RW07,OXENA,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OXENA,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1200,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,OXENA,RW12,MM604,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,OXENA,RW12,OXENA,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OXENA,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,OXENA,RW25,MM608,VO,P,C,E   , ,   ,CF, ,MMV,VO,D, ,      ,1746,0147,1650,0140,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,OXENA,RW25,DAMAD,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,OXENA,RW25,OXENA,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OXENA,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3000,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,OXENA,RW30,MM606,VO,P,C,E   ,L,   ,CF, ,MMV,VO,D, ,      ,2211,0100,2080,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,OXENA,RW30,DAMAD,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,OXENA,RW30,OXENA,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OXENA,AVNOS,OXENA,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,6,OXENA,AVNOS,GETOR,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OXENA,AVNOS,AVNOS,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,OXENA,GIRNA,OXENA,VO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,6,OXENA,GIRNA,GETOR,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,OXENA,GIRNA,GIRNA,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PATTY,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,PATTY,RW07,MM607,VO,P,C,E   ,R,   ,CF, ,MMV,VO,D, ,      ,1442,0136,1620,0130,B,FL060,04000,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PATTY,RW07,METEM,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,PATTY,RW07,PATTY,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PATTY,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1200,    ,+,01000,     ,04000, ,   ,    ,   ,MMV,VO,D, , , , , ;
SID:020,4,PATTY,RW12,GANAN,VO,P,C,E   ,R,   ,CF, ,MMV,VO,D, ,      ,2171,0226,2280,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
