SID:030,5,NOXO2B, ,MX541,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOXO2B, ,MUXAN,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOXO2B, ,MX501,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,NOXO2B, ,MX505,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL200,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOXO2B, ,OVATI,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL230,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NOXO2B, ,NOXOS,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NOXO3A,RW05L,MX800,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0550,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,NOXO3A,RW05R,MX800,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0540,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,NOXO3A, ,MX800,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,NOXO3A, ,MX802,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOXO3A, ,MX811,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,NOXO3A, ,MX812,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOXO3A, ,SELOX,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL250,18000,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOXO3A, ,NOXOS,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL290,FL200,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OVAG3A,RW05L,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0550,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,OVAG3A,RW05R,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0540,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,OVAG3A, ,MX800,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,OVAG3A, ,MX851,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,17000,15000,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,OVAG3A, ,MX852,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,OVAG3A, ,SERNU,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL210,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OVAG3A, ,OVAGO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OVAG3B,RW23L,MX503,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2359,0093,2360,0090,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,OVAG3B,RW23R,MX503,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2359,0093,2350,0090,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,OVAG3B, ,MX503,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,OVAG3B, ,MX520,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,OVAG3B, ,MX521,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OVAG3B, ,RAKEM,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,18000,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,OVAG3B, ,ESVOR,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL210,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OVAG3B, ,OVAGO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SEBO3A,RW05L,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0550,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,SEBO3A,RW05R,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0540,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,SEBO3A, ,MX800,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,SEBO3A, ,MX851,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,17000,15000,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,SEBO3A, ,MX852,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,SEBO3A, ,RAKEM,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,18000,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEBO3A, ,MASAP,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL210,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEBO3A, ,SEBON,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SEBO3B,RW23L,MX503,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2359,0093,2360,0090,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,SEBO3B,RW23R,MX503,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2359,0093,2350,0090,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,SEBO3B, ,MX503,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,SEBO3B, ,MX520,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,SEBO3B, ,MX521,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEBO3B, ,RAKEM,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,18000,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,SEBO3B, ,MASAP,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL210,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEBO3B, ,SEBON,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TEVO2A,RW05L,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0550,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,TEVO2A,RW05R,MX800,MM,P,C,EB  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0540,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,TEVO2A, ,MX800,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,TEVO2A, ,MX839,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,18500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,TEVO2A, ,MX840,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEVO2A, ,USBAN,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEVO2A, ,ULOTO,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEVO2A, ,TEVOS,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TEVO2B,RW23L,MX504,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2361,0061,2370,0060,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,TEVO2B,RW23R,MX504,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2361,0061,2350,0060,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,TEVO2B, ,MX504,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,TEVO2B, ,MX540,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,TEVO2B, ,MX533,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEVO2B, ,USBAN,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEVO2B, ,PEMSA,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEVO2B, ,ULOTO,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TEVO2B, ,TEVOS,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,UKUN2B,RW23L,MX504,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2361,0061,2370,0060,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,UKUN2B,RW23R,MX504,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,2361,0061,2350,0060,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,5,UKUN2B, ,MX504,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:020,5,UKUN2B, ,MX540,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,UKUN2B, ,MX541,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,18500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UKUN2B, ,MUXAN,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,UKUN2B, ,MX501,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,UKUN2B, ,MX505,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL200,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,UKUN2B, ,OVATI,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL230,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,UKUN2B, ,UKUNO,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL290,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,UKUN3A,RW05L,MX800,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0550,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
SID:010,4,UKUN3A,RW05R,MX800,MM,P,C,EE  , ,   ,CF, ,MEX,MM,D, ,      ,0546,0062,0540,0070,+,09000,     ,18500, ,   ,    ,   ,MEX,MM,D, , , , , ;
