SID:010,1,HIFIL7,RW16, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1587,    ,+,01688,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIFIL7,RW16, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HIFIL7,RW34, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3387,    ,+,01800,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HIFIL7,RW34, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3387,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I16,RZC,RZC,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I16,RZC,HUNTO,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I16,RZC,HUNTO,K4,P,C,EE A,R,   ,HF, ,IXNA,K4,P,I,      ,3387,0128,1587,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I16, ,HUNTO,K4,P,C,E  I, ,   ,IF, ,IXNA,K4,P,I,      ,3387,0128,    ,    ,J,03400,03000,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I16, ,JADIR,K4,P,C,E  F, ,   ,CF, ,IXNA,K4,P,I,      ,3387,0068,1590,0060,H,03000,03000,     , ,   ,-300,   ,RZC,K4,D, , ,0,D,S;
APPCH:030,I,I16, ,RW16,K4,P,G,GY M, ,   ,CF, ,IXNA,K4,P,I,      ,3387,0016,1590,0052, ,01345,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I16, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1587,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I16, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I16, ,LNDSY,K4,P,C,EY  , ,   ,CF, ,RZC,K4,D, ,      ,2041,0103,2041,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I16, ,LNDSY,K4,P,C,EE  ,L,   ,HM, , , , , ,      ,    ,    ,0241,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I34,LNDSY,LNDSY,K4,P,C,EE A,L,   ,HF, ,IFBS,K4,P,I,      ,1587,0129,3387,T010,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I34,WARAR,WARAR,K4,E,A,E  A, ,   ,FC, ,IFBS,K4,P,I,      ,1587,0193,3387,0044,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I34,WARAR,LNDSY,K4,P,C,EE B, ,   ,CF, ,IFBS,K4,P,I,      ,1587,0129,3387,0020,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I34, ,LNDSY,K4,P,C,E  I, ,   ,IF, ,IFBS,K4,P,I,      ,1587,0129,    ,    ,J,03400,03000,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I34, ,ROGEY,K4,P,C,E  F, ,   ,CF, ,IFBS,K4,P,I,      ,1587,0069,3390,0060,H,03000,03000,     , ,   ,-300,   ,RZC,K4,D, , ,0,D,S;
APPCH:030,I,I34, ,RW34,K4,P,G,GY M, ,   ,CF, ,IFBS,K4,P,I,      ,1587,0016,3390,0053, ,01322,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I34, , , , , ,  M , ,   ,VI, , , , , ,      ,    ,    ,3390,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I34, ,HUNTO,K4,P,C,EY  , ,   ,CF, ,EOS,K3,D, ,      ,1676,0226,3476,0020,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I34, ,HUNTO,K4,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1676,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L16,RZC,RZC,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L16,RZC,HUNTO,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L16,RZC,HUNTO,K4,P,C,EE A,R,   ,HF, ,IXNA,K4,P,I,      ,3387,0128,1587,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L16, ,HUNTO,K4,P,C,E  I, ,   ,IF, ,IXNA,K4,P,I,      ,3387,0128,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
