SID:010,2,SAG01D,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1610,    ,+,04930,     ,11820, ,   ,    ,   ,JHG,ZP,D, , , , , ;
SID:020,2,SAG01D,RW16,JHG,ZP,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SAG01D,RW16,NOKET,ZP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SAG01D,RW16,SAGAG,ZP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SAG11D,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3410,    , ,     ,     ,11820, ,   ,    ,   ,JHG,ZP,D, , , , , ;
SID:020,2,SAG11D,RW34,BNN,ZP,D, ,V   , ,   ,FA, ,BNN,ZP,D, ,      ,0000,0000,3480,    ,+,05420,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SAG11D,RW34, , , , ,    ,R,   ,CD,Y,JHG,ZP,D, ,      ,    ,    ,1610,0115, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SAG11D,RW34,NOKET,ZP,E,A,E C , ,   ,CF, ,BNN,ZP,D, ,      ,0826,0282,0830,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SAG11D,RW34,SAGAG,ZP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAG81D,RW16,JH401,ZP,P,C,E   , ,010,CF, ,JHG,ZP,D, ,      ,2424,0070,1610,0100, ,     ,     ,     ,-,205,    ,   ,ZPJH,ZP,P,A, , , , ;
SID:020,5,SAG81D,RW16,JH402,ZP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,SAG81D,RW16,JH403,ZP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
