STAR:020,5,KOGA1M,RW24,KOGAR,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KOGA1M,RW24,MOKIK,DF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KOGA1P,RW06,NANGA,DG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,KOGA1P,RW06,KOGAR,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KOGA1P,RW06,POVAT,DF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LITO1K,RW06,AD,DI,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,LITO1K,RW06,LITOB,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LITO1K,RW06,KEPIL,DF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LITO1M,RW24,AD,DI,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,LITO1M,RW24,LITOB,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LITO1M,RW24,MOKIK,DF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NANG1K,RW06,NANGA,DG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,NANG1K,RW06,D121M,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NANG1K,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NANG1K,RW06,KEPIL,DF,P,C,EECH,R,   ,AF, ,BD,DF,D, ,      ,2378,0100,1210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NANG1L,RW24,NANGA,DG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,NANG1L,RW24,D121O,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NANG1L,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NANG1L,RW24,LITAM,DF,P,C,EECH,L,   ,AF, ,BD,DF,D, ,      ,0578,0130,1210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NANG1V,ALL,NANGA,DG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,NANG1V,ALL,BD,DF,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NEKT1G,RW24,ANIXA,DF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,NEKT1G,RW24,NEKTO,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEKT1G,RW24,GAPOT,DF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NEKT1K,RW06,ANIXA,DF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,NEKT1K,RW06,NEKTO,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEKT1K,RW06,KEPIL,DF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ONUS1K,RW06,ONUSI,GA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,ONUS1K,RW06,D007M,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ONUS1K,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ONUS1K,RW06,KEPIL,DF,P,C,EECH,L,   ,AF, ,BD,DF,D, ,      ,2378,0100,0070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ONUS1L,RW24,ONUSI,GA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,ONUS1L,RW24,D007O,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ONUS1L,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ONUS1L,RW24,LITAM,DF,P,C,EECH,R,   ,AF, ,BD,DF,D, ,      ,0578,0130,0070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ONUS1V,ALL,ONUSI,GA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BD,DF,D, , , , , ;
STAR:020,2,ONUS1V,ALL,BD,DF,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OPGI1G,RW24,EBSUD,GA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,OPGI1G,RW24,OPGIS,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OPGI1G,RW24,GAPOT,DF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OPGI1K,RW06,EBSUD,GA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,OPGI1K,RW06,OPGIS,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OPGI1K,RW06,KEPIL,DF,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D06-Y,BD,BD,DF,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D06-Y,BD,D237E,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D06-Y,BD,D237E,DF,P,C,EY  , ,   ,FC, ,BD,DF,D, ,      ,2370,0050,1920,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D06-Y,BD,FF06,DF,P,C,EE  ,R,   ,CF,Y,BD,DF,D, ,      ,2367,0051,0570,0050,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D06-Y, ,FF06,DF,P,C,E  F, ,   ,IF, ,BD,DF,D, ,      ,2367,0051,    ,    ,+,03300,     ,     , ,   ,    ,   ,BD,DF,D, , ,0, ,S;
APPCH:025,D,D06-Y, ,36THR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,2370,0030,0570,0021,+,02610,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:030,D,D06-Y, ,BD,DF,D, ,V  M, ,   ,CF, ,BD,DF,D, ,      ,0000,0000,0570,0030, ,01648,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:040,D,D06-Y, ,BD,DF,D, ,V M , ,   ,FA, ,BD,DF,D, ,      ,0000,0000,0570,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D06-Y, ,BD,DF,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D06-Z,KEPIL,KEPIL,DF,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0570,0050,+,03300,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,D,D06-Z, ,KEPIL,DF,P,C,E  I, ,   ,IF, ,BD,DF,D, ,      ,2368,0100,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D06-Z, ,FF06,DF,P,C,E  F, ,   ,CF, ,BD,DF,D, ,      ,2367,0051,0570,0049,+,03300,     ,     , ,   ,    ,   ,BD,DF,D, , ,0, ,S;
APPCH:025,D,D06-Z, ,36THR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,2367,0030,0570,0021,+,02610,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:030,D,D06-Z, ,BD,DF,D, ,V  M, ,   ,CF, ,BD,DF,D, ,      ,0000,0000,0570,0030, ,01648,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:040,D,D06-Z, ,BD,DF,D, ,V M , ,   ,FA, ,BD,DF,D, ,      ,0000,0000,0570,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D06-Z, , , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D06-Z, ,D219O,DF,P,C,EY  , ,   ,CF, ,BD,DF,D, ,      ,2190,0150,2190,0130, ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D06-Z, ,KEPIL,DF,P,C,EE H,R,   ,CF,Y,BD,DF,D, ,      ,2368,0100,0570,0050, ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D24-Y,BD,BD,DF,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D24-Y,BD,D057H,DF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D24-Y,BD,D057H,DF,P,C,EY  , ,   ,FC, ,BD,DF,D, ,      ,0570,0080,1020,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D24-Y,BD,FF24,DF,P,C,EE  ,L,   ,CF,Y,BD,DF,D, ,      ,0570,0078,2370,0050,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D24-Y, ,FF24,DF,P,C,E  F, ,   ,IF, ,BD,DF,D, ,      ,0570,0078,    ,    ,+,03300,     ,     , ,   ,    ,   ,BD,DF,D, , ,0, ,S;
APPCH:023,D,D24-Y, ,60VOR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,0570,0060,2370,0018,+,02720,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:027,D,D24-Y, ,40VOR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,0570,0040,2370,0020,+,02080,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:030,D,D24-Y, ,RW24,DF,P,G,G  M, ,   ,CF, ,BD,DF,D, ,      ,0567,0024,2370,0017, ,01533,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:040,D,D24-Y, ,BD,DF,D, ,VYM , ,   ,CF, ,BD,DF,D, ,      ,0000,0000,2370,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D24-Y, ,BD,DF,D, ,V   , ,   ,FA, ,BD,DF,D, ,      ,0000,0000,2370,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D24-Y, ,BD,DF,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D24-Z,LITAM,LITAM,DF,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2370,0050,+,03300,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,D,D24-Z, ,LITAM,DF,P,C,E  I, ,   ,IF, ,BD,DF,D, ,      ,0568,0130,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D24-Z, ,FF24,DF,P,C,E  F, ,   ,CF, ,BD,DF,D, ,      ,0570,0078,2370,0052,+,03300,     ,     , ,   ,    ,   ,BD,DF,D, , ,0, ,S;
APPCH:023,D,D24-Z, ,60VOR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,0570,0060,2370,0018,+,02720,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:027,D,D24-Z, ,40VOR,DF,P,C,E S , ,   ,CF, ,BD,DF,D, ,      ,0570,0040,2370,0020,+,02080,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:030,D,D24-Z, ,RW24,DF,P,G,G  M, ,   ,CF, ,BD,DF,D, ,      ,0567,0024,2370,0017, ,01533,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:040,D,D24-Z, ,BD,DF,D, ,VYM , ,   ,CF, ,BD,DF,D, ,      ,0000,0000,2370,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
