SID:010,2,DONI2X,RW01R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00690,     ,10000, ,   ,    ,   ,VAC,LY,D, , , , , ;
SID:020,2,DONI2X,RW01R,VRA,LY,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DONI2X,RW01R,DONIV,LY,E,A,EEC , ,   ,CF, ,VAC,LY,D, ,      ,1891,0241,1890,0210,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DONI2Y,RW19L, , , , ,    , ,   ,CD, ,VAC,LY,D, ,      ,    ,    ,1890,0040,+,01100,     ,10000, ,   ,    ,   ,VAC,LY,D, , , , , ;
SID:020,2,DONI2Y,RW19L,DONIV,LY,E,A,EEC , ,   ,CF, ,VAC,LY,D, ,      ,1891,0241,1890,0200,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAVI2J,RW01R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0070,    ,+,00690,     ,10000, ,   ,    ,   ,VAC,LY,D, , , , , ;
SID:020,2,MAVI2J,RW01R,VRA,LY,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAVI2J,RW01R,VAC,LY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAVI2J,RW01R,MAVIT,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAVI2K,RW19L, , , , ,    , ,   ,CD, ,VAC,LY,D, ,      ,    ,    ,1870,0040,+,01100,     ,10000, ,   ,    ,   ,VAC,LY,D, , , , , ;
SID:030,2,MAVI2K,RW19L,VAC,LY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAVI2K,RW19L,MAVIT,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DONI3U, ,DONIV,LY,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:010,3,DONI3U,RW01R,DONIV,LY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:020,3,DONI3U,RW01R,D189O,LY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,DONI3U,RW19L,DONIV,LY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:020,3,DONI3U,RW19L,D189O,LY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAVI2A, ,MAVIT,LR,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VRA,LY,D,B, , , , ;
STAR:010,3,MAVI2A,RW01R,MAVIT,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VRA,LY,D,B, , , , ;
STAR:020,3,MAVI2A,RW01R,VRA,LY,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,MAVI2A,RW19L,MAVIT,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VRA,LY,D,B, , , , ;
STAR:020,3,MAVI2A,RW19L,VRA,LY,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAVI2B, ,MAVIT,LR,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:010,3,MAVI2B,RW01R,MAVIT,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:020,3,MAVI2B,RW01R,VAC,LY,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,MAVI2B,RW19L,MAVIT,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,VAC,LY,D, , , , , ;
STAR:020,3,MAVI2B,RW19L,VAC,LY,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D01RX,D189O,D189O,LY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01RX,D189O,D187N,LY,P,C,E   , ,   ,CF, ,VAC,LY,D, ,      ,1870,0140,0390,0012, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01RX,D189O,D187J,LY,P,C,E  B, ,   ,CF, ,VAC,LY,D, ,      ,1870,0100,0070,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01RX,D189O,CD0RX,LY,P,C,EE  , ,   ,CF, ,VAC,LY,D, ,      ,1870,0060,0070,0040,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D01RX, ,CD0RX,LY,P,C,E  I, ,   ,IF, ,VAC,LY,D, ,      ,1870,0060,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D01RX, ,FD0RX,LY,P,C,E  F, ,   ,CF, ,VAC,LY,D, ,      ,1870,0050,0070,0010,+,02000,     ,     , ,   ,    ,   ,VAC,LY,D, , ,0, ,S;
APPCH:030,D,D01RX, ,MD0RX,LY,P,C,E  M, ,   ,CF, ,VAC,LY,D, ,      ,1870,0030,0070,0020, ,01378,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D01RX, ,MD0RX,LY,P,C,E M , ,   ,FD, ,VAC,LY,D, ,      ,1870,0030,0070,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D01RX, ,D240D,LY,P,C,EY  ,L,   ,CF, ,VAC,LY,D, ,      ,2400,0040,2400,0040,+,02000,     ,     ,-,130,    ,   , , , , , ,0, ,S;
APPCH:060,D,D01RX, ,VAC,LY,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,130,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01RY,D189O,D189O,LY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01RY,D189O,VAC,LY,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01RY,D189O,D229F,LY,P,C,EY  ,L,   ,CF,Y,VAC,LY,D, ,      ,2293,0062,2140,0060,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01RY,D189O,CD01R,LY,P,C,EE  ,L,   ,CF,Y,VAC,LY,D, ,      ,2140,0060,0340,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D01RY, ,CD01R,LY,P,C,E  I, ,   ,IF, ,VAC,LY,D, ,      ,2140,0060,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D01RY, ,FD0RY,LY,P,C,E  F, ,   ,CF, ,VAC,LY,D, ,      ,2140,0050,0340,0010,+,02000,     ,     , ,   ,    ,   ,VAC,LY,D, , ,0, ,S;
APPCH:030,D,D01RY, ,MD01R,LY,P,C,E  M, ,   ,CF, ,VAC,LY,D, ,      ,2140,0010,0340,0040, ,00731,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D01RY, , , , , ,  M ,L,   ,CI, , , , , ,      ,    ,    ,2590,    , ,     ,     ,     ,-,130,    ,   , , , , , ,0, ,S;
APPCH:050,D,D01RY, ,D289E,LY,P,C,EY  , ,   ,CF, ,VAC,LY,D, ,      ,2890,0050,2890,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D01RY, ,VAC,LY,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,130,    ,   , , , , , ,0, ,S;
APPCH:070,D,D01RY, ,VAC,LY,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0340,0037,+,03000,     ,     ,-,170,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01RZ,D189O,D189O,LY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01RZ,D189O,VAC,LY,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01RZ,D189O,D229F,LY,P,C,EY  ,L,   ,CF,Y,VAC,LY,D, ,      ,2293,0062,2140,0060,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
