SID:010,5,DUXUS1,RW18,AVOTU,CY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,DUXUS1,RW18,DUXUS,CY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUXUS1,RW18,PEPKA,CY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUXUS1,RW18,PEPKA,CY,E,A,EE  , ,   ,FM, ,YWG,CY,D, ,      ,1754,0120,1720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRZLY4,RW13, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1350,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GRZLY4,RW13, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRZLY4,RW18,D182B,CY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:030,1,GRZLY4,RW18, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRZLY4,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GRZLY4,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRZLY4,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GRZLY4,RW36, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KARIS2,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,01300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,KARIS2,RW36,GABAX,CY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KARIS2,RW36,KARIS,CY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KARIS2,RW36,KARIS,CY,E,A,EE  , ,   ,FM, ,YWG,CY,D, ,      ,0066,0102,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUSIB1,RW13, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1350,    ,+,01300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,MUSIB1,RW13,IKNOK,CY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MUSIB1,RW13,MUSIB,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MUSIB1,RW13,MUSIB,CY,P,C,EE  , ,   ,FM, ,YWG,CY,D, ,      ,1404,0113,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,STONY3,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,01300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,STONY3,RW36, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VOGIG2,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,01300,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,VOGIG2,RW31,EBKEL,CY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VOGIG2,RW31,VOGIG,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VOGIG2,RW31,VOGIG,CY,P,C,EE  , ,   ,FM, ,YWG,CY,D, ,      ,3092,0087,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,WLLYE2,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0050,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,WLLYE2,RW36, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YWG3,RW13, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1350,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YWG3,RW13, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YWG3,RW18, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1850,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YWG3,RW18, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YWG3,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,01190,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YWG3,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,AMBIL4,KOBID,KOBID,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:030,4,AMBIL4,KOBID,AMBIL,CY,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,AMBIL4,MEVDU,MEVDU,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,AMBIL4,MEVDU,AMBIL,CY,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,AMBIL4,RW13,AMBIL,CY,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,18000,-,250,    ,   , , , , , , , , ;
STAR:020,6,AMBIL4,RW13,IRLUD,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,AMBIL4,RW13,VOGIG,CY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,6,AMBIL4,RW18,AMBIL,CY,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,18000,-,250,    ,   , , , , , , , , ;
STAR:020,6,AMBIL4,RW18,EMPAP,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:030,6,AMBIL4,RW18,IKLOS,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,6,AMBIL4,RW18,OMSOM,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,AMBIL4,RW18,OMSOM,CY,P,C,EE  , ,   ,FM, ,YWG,CY,D, ,      ,3464,0147,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,AMBIL4,RW31,AMBIL,CY,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,18000, ,   ,    ,   , , , , , , , , ;
