APPCH:010,A,RNV-A,FISOX,FISOX,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-A,FISOX,JUPOB,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0847,0100,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-A,HUTIM,HUTIM,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-A,HUTIM,JUPOB,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2650,0100,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-A,JUPOB,JUPOB,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1748,0050,+,06000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-A, ,JUPOB,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-A, ,RANPE,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1748,0080,+,04100,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNV-A, ,RW17,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1748,0051, ,02474,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNV-A, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1748,    ,+,02839,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-A, ,WILOB,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-A, ,WILOB,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3548,0050,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-B,CORLO,CORLO,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-B,CORLO,WILOB,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0847,0100,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-B,WILOB,WILOB,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3548,0050,+,06000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNV-B,WOKDA,WOKDA,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNV-B,WOKDA,WILOB,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2650,0100,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNV-B, ,WILOB,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNV-B, ,JIPLO,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3548,0080,+,04100,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNV-B, ,RW35,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3548,0051, ,02468,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNV-B, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3548,    ,+,02839,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNV-B, ,JUPOB,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNV-B, ,JUPOB,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1748,0050,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW17 ,     ,      ,02434,R,    , ,   ;N39004332,W099533462,0000;
RWY:RW35 ,     ,      ,02428,R,    , ,   ;N39000684,W099533449,0316;
