SID:040,2,BANR3M,RW24,PAR,LG,D, ,V   , ,   ,FD, ,PAR,LG,D, ,      ,0000,0000,0980,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BANR3M,RW24,PAR,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:060,2,BANR3M,RW24,BANRO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANR3P,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,BANR3P,RW24, , , , ,    , ,   ,CR, ,RDS,LG,D, ,      ,2890,    ,2450,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BANR3P,RW24,RDS,LG,D, ,V   , ,   ,FD, ,RDS,LG,D, ,      ,0000,0000,2890,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,BANR3P,RW24,RDS,LG,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,BANR3P,RW24, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2850,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:060,2,BANR3P,RW24,BANRO,LT,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,3307,0102,3300,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANR3Q,RW06,D047L,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0651,0110,0650,0110,+,03000,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:015,2,BANR3Q,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BANR3Q,RW06,D105N,LG,P,C,E   ,R,   ,AF, ,RDS,LG,D, ,      ,1050,0140,0500,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:025,2,BANR3Q,RW06, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2550,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,2,BANR3Q,RW06,RDS,LG,D, ,V   , ,   ,CF, ,RDS,LG,D, ,      ,0000,0000,3000,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,BANR3Q,RW06,BANRO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANR3T,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,BANR3T,RW06,D050L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BANR3T,RW06,PAR,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,BANR3T,RW06,D235F,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BANR3T,RW06,PAR,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,280,    ,   , , , , , , , , ;
SID:060,2,BANR3T,RW06,BANRO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2A,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CODI2A,RW24,CODIC,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2789,0166,2890,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2B,RW06,D050L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,CODI2B,RW06,RDS,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,CODI2B,RW06,CODIC,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2L,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0120, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2L,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,CODI2L,RW24,D270N,LG,P,C,EY  ,R,   ,AF, ,PAR,LG,D, ,      ,2700,0140,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CODI2L,RW24,CODIC,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2789,0166,2890,0020, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,CODI2M,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2M,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CODI2M,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3230,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,CODI2M,RW24,CODIC,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2789,0166,2780,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2N,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0100, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2N,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0680,    , ,     ,     ,     ,-,255,    ,   , , , , , , , , ;
SID:030,2,CODI2N,RW24,PAR,LG,D, ,V   , ,   ,CF, ,PAR,LG,D, ,      ,0000,0000,0980,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CODI2N,RW24,PAR,LG,D, ,V   , ,   ,FD, ,PAR,LG,D, ,      ,0000,0000,0980,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,CODI2N,RW24,PAR,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:060,2,CODI2N,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:070,2,CODI2N,RW24,CODIC,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2789,0166,2780,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2P,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2P,RW24, , , , ,    , ,   ,CR, ,RDS,LG,D, ,      ,2890,    ,2450,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CODI2P,RW24,CODIC,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2789,0167,2890,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,2,CODI2Q,RW06,D047L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0651,0110,0650,0110,+,03000,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2Q,RW06,RDS,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,CODI2Q,RW06,CODIC,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CODI2T,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,CODI2T,RW06,D050L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,CODI2T,RW06,PAR,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,CODI2T,RW06,CODIC,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IRBA1A,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0110, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,IRBA1A,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0790,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,IRBA1A,RW24,RDS,LG,D, ,V   , ,   ,CF, ,RDS,LG,D, ,      ,0000,0000,1090,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IRBA1A,RW24,IRBAX,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IRBA1B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,IRBA1B,RW06,D050J,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0500,0100,0500,0070, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:025,2,IRBA1B,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,IRBA1B,RW06,D117N,LG,P,C,EY  ,R,   ,AF, ,RDS,LG,D, ,      ,1170,0140,0360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IRBA1B,RW06,IRBAX,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,1276,0223,1280,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IRBA1M,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0100, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,IRBA1M,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0680,    , ,     ,     ,     ,-,255,    ,   , , , , , , , , ;
SID:030,2,IRBA1M,RW24,PAR,LG,D, ,V   , ,   ,CF, ,PAR,LG,D, ,      ,0000,0000,0980,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IRBA1M,RW24,IRBAX,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,280,    ,   , , , , , , , , ;
SID:010,2,IRBA1P,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,IRBA1P,RW24, , , , ,    , ,   ,CR, ,RDS,LG,D, ,      ,2890,    ,2450,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IRBA1P,RW24,RDS,LG,D, ,V   , ,   ,FD, ,RDS,LG,D, ,      ,0000,0000,2890,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,IRBA1P,RW24,RDS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,IRBA1P,RW24,IRBAX,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IRBA1Q,RW06,D047L,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0651,0110,0650,0110,+,03000,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:015,2,IRBA1Q,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IRBA1Q,RW06,D117N,LG,P,C,E   ,R,   ,AF, ,RDS,LG,D, ,      ,1170,0140,0500,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,IRBA1Q,RW06,IRBAX,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,1276,0223,1280,0080, ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:010,2,IRBA1T,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:012,2,IRBA1T,RW06,D050L,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:015,2,IRBA1T,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IRBA1T,RW06,D124N,LG,P,C,E   ,R,   ,AF, ,PAR,LG,D, ,      ,1240,0140,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IRBA1T,RW06,IRBAX,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,1323,0255,1320,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAKA1A,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0110, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LAKA1A,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0790,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,LAKA1A,RW24,RDS,LG,D, ,V   , ,   ,CF, ,RDS,LG,D, ,      ,0000,0000,1090,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LAKA1A,RW24,LAKAD,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAKA1B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LAKA1B,RW06,D050J,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0500,0100,0500,0070, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:025,2,LAKA1B,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,LAKA1B,RW06,D093N,LG,P,C,E   ,R,   ,AF, ,RDS,LG,D, ,      ,0930,0140,0360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LAKA1B,RW06,LAKAD,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,1024,0210,1020,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAKA1M,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0100, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:015,2,LAKA1M,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0680,    , ,     ,     ,     ,-,255,    ,   , , , , , , , , ;
SID:020,2,LAKA1M,RW24,PAR,LG,D, ,V   , ,   ,CF, ,PAR,LG,D, ,      ,0000,0000,0980,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LAKA1M,RW24,LAKAD,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAKA1P,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LAKA1P,RW24, , , , ,    , ,   ,CR, ,RDS,LG,D, ,      ,2890,    ,2450,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LAKA1P,RW24,RDS,LG,D, ,V   , ,   ,FD, ,RDS,LG,D, ,      ,0000,0000,2890,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,LAKA1P,RW24,RDS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,LAKA1P,RW24,LAKAD,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LAKA1Q,RW06,D047L,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0651,0110,0650,0110,+,03000,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:015,2,LAKA1Q,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LAKA1Q,RW06,D093N,LG,P,C,E   ,R,   ,AF, ,RDS,LG,D, ,      ,0930,0140,0500,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,LAKA1Q,RW06,LAKAD,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,1024,0210,1020,0070, ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:010,2,LAKA1T,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:012,2,LAKA1T,RW06,D050L,LG,P,C,E   , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:015,2,LAKA1T,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LAKA1T,RW06,D102N,LG,P,C,E   ,R,   ,AF, ,PAR,LG,D, ,      ,1020,0140,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LAKA1T,RW06,LAKAD,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,1103,0231,1100,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2A,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0140, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2A,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1980,    , ,     ,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,2,LOKN2A,RW24,LOKNA,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,2429,0254,2430,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2B,RW06,D050L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,LOKN2B,RW06,RDS,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,LOKN2B,RW06,LOKNA,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2M,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0140, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2M,RW24, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOKN2M,RW24,LOKNA,LG,E,A,EEC , ,   ,CF, ,PAR,LG,D, ,      ,2349,0262,2350,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2P,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00420,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2P,RW24, , , , ,    , ,   ,CR, ,RDS,LG,D, ,      ,2890,    ,2450,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LOKN2P,RW24,RDS,LG,D, ,V   , ,   ,FD, ,RDS,LG,D, ,      ,0000,0000,2890,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,LOKN2P,RW24,RDS,LG,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,LOKN2P,RW24, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2880,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:060,2,LOKN2P,RW24,LOKNA,LG,E,A,EEC , ,   ,CF, ,RDS,LG,D, ,      ,2429,0254,2430,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2Q,RW06,D047L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0651,0110,0650,0110,+,03000,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2Q,RW06,RDS,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,LOKN2Q,RW06,LOKNA,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOKN2T,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00700,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,LOKN2T,RW06,D050L,LG,P,C,EY  , ,   ,CF, ,PAR,LG,D, ,      ,0500,0120,0500,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,LOKN2T,RW06,PAR,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,LOKN2T,RW06,LOKNA,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NAVO1A,RW24, , , , ,    , ,   ,CD, ,PAR,LG,D, ,      ,    ,    ,2450,0110, ,     ,     ,06000, ,   ,    ,   ,PAR,LG,D, , , , , ;
SID:020,2,NAVO1A,RW24, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0790,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,NAVO1A,RW24,RDS,LG,D, ,VY  , ,   ,CF, ,RDS,LG,D, ,      ,0000,0000,1090,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NAVO1A,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1930,    , ,     ,     ,     ,-,255,    ,   , , , , , , , , ;
