SID:005,5,ARMA2C,RW29,DER29,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,ARMA2C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ARMA2C,RW29,MK021,UL,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARMA2C,RW29,ARMAD,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ARMA2D,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,ARMA2D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ARMA2D,RW11,ARMAD,UL,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ARMA2E,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:010,2,ARMA2E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01510,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ARMA2E,RW11, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARMA2E,RW11,ARMAD,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1368,1748,1620,0140,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARMA2F,RW29,IO,UL,P,N,EY  , ,   ,CF, ,KIK,EN,D, ,      ,1337,1561,2920,0030, ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:020,2,ARMA2F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARMA2F,RW29, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARMA2F,RW29,ARMAD,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1368,1748,1620,0180,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,PILA2C,RW29,DER29,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,PILA2C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PILA2C,RW29,PILAN,UL,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,PILA2D,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,PILA2D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PILA2D,RW11,MK022,UL,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PILA2D,RW11,PILAN,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,PILA2E,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:010,2,PILA2E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01510,     ,     ,-,215,    ,   , , , , , , , , ;
SID:020,2,PILA2E,RW11,IO,UL,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PILA2E,RW11,PILAN,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PILA2F,RW29,IO,UL,P,N,EY  , ,   ,CF, ,KIK,EN,D, ,      ,1337,1561,2920,0030, ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:020,2,PILA2F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PILA2F,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PILA2F,RW29,PILAN,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1395,1509,2460,0100,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,RATL2C,RW29,DER29,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,RATL2C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RATL2C,RW29,RATLU,UL,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,RATL2D,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,ULMK,UL,P,A, , , , ;
SID:010,5,RATL2D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RATL2D,RW11,RATLU,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1290,1752,1110,0160,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,RATL2E,RW11,DER11,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:010,2,RATL2E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,01510,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RATL2E,RW11,RATLU,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1310,1752,1110,0170,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RATL2F,RW29,IO,UL,P,N,EY  , ,   ,CF, ,KIK,EN,D, ,      ,1337,1561,2920,0030, ,     ,     ,06440, ,   ,    ,   ,IO,UL,P,N, , , , ;
SID:020,2,RATL2F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,01470,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RATL2F,RW29, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RATL2F,RW29,RATLU,UL,E,A,EEC , ,   ,CF, ,KIK,EN,D, ,      ,1310,1752,1110,0190,B,FL100,FL090,     , ,   ,    ,   , , , , , , , , ;
