APPCH:010,A,R20,SIMOL,SIMOL,SU,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,1960,T010,+,03450,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R20, ,SIMOL,SU,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03450,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R20, ,UGRES,SU,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1960,0050,+,01790,     ,     , ,   ,    ,   ,RW20,SU,P,G, ,B,J,S;
APPCH:025,R,R20, ,DAMEV,SU,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,1960,0036,+,00620,     ,     , ,   ,-305,   , , , , , ,B,J,S;
APPCH:030,R,R20, ,RW20,SU,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1960,0014, ,00174,     ,     , ,   ,-305,   , , , , , ,B,J,S;
APPCH:040,R,R20, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,1960,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R20, ,SIMOL,SU,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R20, ,SIMOL,SU,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1960,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW02 ,     ,      ,00161, ,    , ,   ;S32221232,W058034810,0000;
RWY:RW10 ,     ,      ,00131, ,    , ,   ;S32214637,W058042802,0000;
RWY:RW20 ,     ,      ,00124, ,    , ,   ;S32212418,W058033925,0000;
RWY:RW28 ,     ,      ,00151, ,    , ,   ;S32214739,W058035347,0295;
