SID:010,4,AMAN5C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00520,     ,08000, ,   ,    ,   ,PTC,LI,D, , , , , ;
SID:020,4,AMAN5C,RW05,D058B,LI,P,C,EY  , ,   ,CF, ,PTC,LI,D, ,      ,0580,0020,0580,0020,+,00850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,AMAN5C,RW05, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2690,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,4,AMAN5C,RW05,GIPOR,LI,P,C,EEC , ,   ,CF, ,PTC,LI,D, ,      ,2261,0180,2260,0150,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AMAN5C,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00520,     ,08000, ,   ,    ,   ,PTC,LI,D, , , , , ;
SID:020,4,AMAN5C,RW23,GIPOR,LI,P,C,EEC , ,   ,CF, ,PTC,LI,D, ,      ,2261,0180,2260,0170,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AMAN5C, ,GIPOR,LI,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   ,LIRI,LI,P,A, , , , ;
SID:020,5,AMAN5C, ,RI401,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AMAN5C, ,RI402,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AMAN5C, ,RI602,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AMAN5C, ,AMANO,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,AMAN5E,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00520,     ,08000, ,   ,    ,   ,PTC,LI,D, , , , , ;
SID:020,1,AMAN5E,RW05,D058B,LI,P,C,EY  , ,   ,CF, ,PTC,LI,D, ,      ,0580,0020,0580,0020,+,00850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,AMAN5E,RW05, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2690,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,1,AMAN5E,RW05,GIPOR,LI,P,C,EEC , ,   ,CF, ,PTC,LI,D, ,      ,2261,0180,2260,0150,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,AMAN5E,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00520,     ,08000, ,   ,    ,   ,PTC,LI,D, , , , , ;
SID:020,1,AMAN5E,RW23,GIPOR,LI,P,C,EEC , ,   ,CF, ,PTC,LI,D, ,      ,2261,0180,2260,0170,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAN5E, ,GIPOR,LI,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   ,PTC,LI,D, , , , , ;
