APPCH:010,A,I18,HANOP,HANOP,K7,E,A,E  A, ,   ,IF, ,IGB,K7,D, ,      ,2656,0130,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18,HANOP,JOIST,K7,P,C,EE B,R,   ,AF, ,IGB,K7,D, ,      ,3391,0130,2657,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I18, ,JOIST,K7,P,C,E  I, ,   ,IF, ,IGTR,K7,P,I,      ,0025,0155,    ,    ,J,02000,01800,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I18, ,MOOED,K7,P,C,E  F, ,   ,CF, ,IGTR,K7,P,I,      ,0025,0059,1820,0096,H,01800,01757,     , ,   ,-300,   ,IGB,K7,D, , ,0,N,S;
APPCH:030,I,I18, ,RW18,K7,P,G,GY M, ,   ,CF, ,IGTR,K7,P,I,      ,0025,0015,1820,0045, ,00318,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1825,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I18, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I18, ,IGB,K7,D, ,VY  ,L,   ,CF,Y,IGB,K7,D, ,      ,0000,0000,3600,0060,+,02100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I18, ,IGB,K7,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3600,T010,+,02100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I36,IGB,IGB,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I36,IGB,DIXVU,K7,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I36,IGB,DIXVU,K7,P,C,EE A,R,   ,HF, ,IRVT,K7,P,I,      ,1825,0132,0025,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I36,UYSEF,UYSEF,K7,E,A,E  A, ,   ,IF, ,IGB,K7,D, ,      ,0778,0150,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
