SID:030,2,OTRE1L,RW29R,D137G,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OTRE1L,RW29R,D137Y,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OTRE1L,RW29R,OTREX,LG,E,A,EEC , ,   ,CF, ,SUD,LG,D, ,      ,1163,0435,0910,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:007,2,OTRE5A,RW29R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2870,    ,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,OTRE5A,RW29R,D287L,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0120,2870,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OTRE5A,RW29R,SUD,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:035,2,OTRE5A,RW29R,D137G,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OTRE5A,RW29R,D137Y,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OTRE5A,RW29R,OTREX,LG,E,A,EEC , ,   ,CF, ,SUD,LG,D, ,      ,1163,0435,0910,0210, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:005,2,OTRE5B,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,OTRE5B,RW11L,D107I,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,1070,0090,1070,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OTRE5B,RW11L,SUD,LG,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,OTRE5B,RW11L, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0920,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,OTRE5B,RW11L,D137K,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,1370,0110,1370,0070,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,OTRE5B,RW11L,D137Y,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,OTRE5B,RW11L,OTREX,LG,E,A,EEC , ,   ,CF, ,SUD,LG,D, ,      ,1163,0435,0910,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PLH1C,RW29R,D287X,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0240,2870,0230,+,09000,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:030,2,PLH1C,RW29R,D348V,LG,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,PLH1C,RW29R,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PLH1D,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:030,2,PLH1D,RW11L,D107I,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,1070,0090,1070,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PLH1D,RW11L,SUD,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,PLH1D,RW11L,D287X,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PLH1D,RW11L,D348V,LG,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:070,2,PLH1D,RW11L,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PLH1J,RW11L,DER11,LG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:015,2,PLH1J,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PLH1J,RW11L,SUD,LG,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,PLH1J,RW11L,D230G,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PLH1J,RW11L,D230S,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PLH1J,RW11L,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PLH1L,RW29R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,03200,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:020,2,PLH1L,RW29R,SUD,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,PLH1L,RW29R, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2750,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,PLH1L,RW29R,D230G,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,2300,0070,2300,0030,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PLH1L,RW29R,D230S,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PLH1L,RW29R,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PLH1S,RW29R,D287L,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0120,2870,0120,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,PLH1S,RW29R,SUD,LG,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,PLH1S,RW29R, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2700,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,PLH1S,RW29R,D230S,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,2300,0190,2290,0150,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PLH1S,RW29R,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PLH1T,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,00890,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,PLH1T,RW11L,D098K,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,0990,0110,0980,0110,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PLH1T,RW11L,SUD,LG,P,N,E   ,L,   ,CF,Y,SUD,LG,D, ,      ,2648,0008,2500,0120,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,PLH1T,RW11L,D230S,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PLH1T,RW11L,PLH,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RUSO1S,RW29R,D287L,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0120,2870,0120,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,RUSO1S,RW29R,SUD,LG,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,RUSO1S,RW29R, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3140,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,RUSO1S,RW29R,SUD29,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0088,0293,0100,0250,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RUSO1S,RW29R,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RUSO1T,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,00890,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,RUSO1T,RW11L,D098K,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,0990,0110,0980,0110,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RUSO1T,RW11L,D070C,LG,P,C,EY  ,L,   ,CF,Y,SUD,LG,D, ,      ,0661,0030,2500,0080, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,RUSO1T,RW11L,SUD29,LG,P,C,E   ,R,   ,CF, ,SUD,LG,D, ,      ,0088,0293,0100,0260,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,RUSO1T,RW11L,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RUSO2A,RW29R,D287M,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,2870,0130,2870,0110, ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:030,2,RUSO2A,RW29R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2870,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:035,2,RUSO2A,RW29R,D339O,LG,P,C,E   ,R,   ,AF, ,SUD,LG,D, ,      ,3390,0150,2870,    ,+,06000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,RUSO2A,RW29R,D355O,LG,P,C,E   ,R,   ,AF, ,SUD,LG,D, ,      ,3550,0150,3390,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,RUSO2A,RW29R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0390,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,RUSO2A,RW29R,SUD29,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0088,0290,0090,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RUSO2A,RW29R,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RUSO2B,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:020,2,RUSO2B,RW11L,D107K,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,1070,0110,1070,0070,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RUSO2B,RW11L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1070,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,RUSO2B,RW11L,D016M,LG,P,C,EY  ,L,   ,AF, ,SUD,LG,D, ,      ,0160,0130,1070,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,RUSO2B,RW11L,D009R,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0088,0180,0090,0050,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:055,2,RUSO2B,RW11L,SUD29,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RUSO2B,RW11L,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,RUSO2H,RW11L,DER11,LG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,RUSO2H,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RUSO2H,RW11L, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,RUSO2H,RW11L,D050O,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0500,0150,0500,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RUSO2H,RW11L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RUSO2H,RW11L,D015Q,LG,P,C,EY  ,L,   ,AF, ,SUD,LG,D, ,      ,0150,0170,0500,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RUSO2H,RW11L,D009Y,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0088,0250,0090,0080, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:065,2,RUSO2H,RW11L,SUD29,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,RUSO2H,RW11L,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,RUSO2K,RW29R,DER29,LG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,RUSO2K,RW29R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RUSO2K,RW29R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,RUSO2K,RW29R,D318U,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,3183,0210,3180,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RUSO2K,RW29R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3180,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,RUSO2K,RW29R,D339W,LG,P,C,E   ,R,   ,AF, ,SUD,LG,D, ,      ,3390,0230,3180,    ,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:055,2,RUSO2K,RW29R,D004W,LG,P,C,EY  ,R,   ,AF, ,SUD,LG,D, ,      ,0040,0230,3390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RUSO2K,RW29R,SUD29,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0088,0290,0090,0060, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:070,2,RUSO2K,RW29R,RUSOS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,SOKR1K,RW29R,DER29,LG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,SOKR1K,RW29R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SOKR1K,RW29R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,SOKR1K,RW29R,SUD36,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,3183,0360,3180,0270,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOKR1K,RW29R,SOKRI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOKR1S,RW29R,D287L,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0120,2870,0120,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,SOKR1S,RW29R,SUD,LG,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,SOKR1S,RW29R, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2660,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,SOKR1S,RW29R,SUD36,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,3183,0361,3190,0320,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOKR1S,RW29R,SOKRI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOKR1T,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,00890,     ,11000, ,   ,    ,   ,SUD,LG,P,N, , , , ;
SID:020,2,SOKR1T,RW11L,D098K,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,0990,0110,0980,0110,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOKR1T,RW11L,SUD,LG,P,N,E   ,L,   ,CF,Y,SUD,LG,D, ,      ,2648,0008,2500,0120,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,SOKR1T,RW11L,SUD36,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,SOKR1T,RW11L,SOKRI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,SOKR2H,RW11L,DER11,LG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,SOKR2H,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SOKR2H,RW11L, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,SOKR2H,RW11L,D050O,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,0500,0150,0500,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOKR2H,RW11L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,SOKR2H,RW11L,D015Q,LG,P,C,E   ,L,   ,AF, ,SUD,LG,D, ,      ,0150,0170,0500,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOKR2H,RW11L,D324Q,LG,P,C,EY  ,L,   ,AF, ,SUD,LG,D, ,      ,3240,0170,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SOKR2H,RW11L,SUD36,LG,P,C,E   , ,   ,CF, ,SUD,LG,D, ,      ,3183,0360,3180,0190,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:070,2,SOKR2H,RW11L,SOKRI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SOKR5A,RW29R,SU28A,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,2870,0280,2870,0270,+,09000,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:025,2,SOKR5A,RW29R,PLH39,LG,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,SOKR5A,RW29R,SOKRI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,SOKR5B,RW11L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,03500,     ,11000, ,   ,    ,   ,SUD,LG,D, , , , , ;
SID:010,2,SOKR5B,RW11L,D107I,LG,P,C,EY  , ,   ,CF, ,SUD,LG,D, ,      ,1070,0090,1070,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
