APPCH:040,A,T27,D047T,D086O,ET,P,C,EY  ,R,   ,AF, ,LAG,ET,D, ,      ,0860,0150,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T27,D047T,CT27,ET,P,C,EE  , ,   ,CF, ,LAG,ET,D, ,      ,0960,0120,2760,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T27,D096T,D096T,ET,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,05000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T27,D096T,CT27,ET,P,C,EE  , ,   ,CF, ,LAG,ET,D, ,      ,0960,0120,2760,0080,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T27,D152T,D152T,ET,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL100,05000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T27,D152T,D152R,ET,P,C,E   , ,   ,CF, ,LAG,ET,D, ,      ,1520,0175,3320,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T27,D152T, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T27,D152T,D105O,ET,P,C,EY  ,L,   ,AF, ,LAG,ET,D, ,      ,1050,0150,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T27,D152T,CT27,ET,P,C,EE  , ,   ,CF, ,LAG,ET,D, ,      ,0960,0120,2760,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T27, ,CT27,ET,P,C,E  I, ,   ,IF, ,LAG,ET,D, ,      ,0960,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T27, ,FT27,ET,P,C,E  F, ,   ,CF, ,LAG,ET,D, ,      ,0960,0060,2760,0060,+,01900,     ,     , ,   ,    ,   ,LAG,ET,D, , ,0,D,S;
APPCH:025,T,T27, ,30TAC,ET,P,C,E S , ,   ,CF, ,LAG,ET,D, ,      ,0960,0030,2760,0030,+,00970,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T27, ,MT27,ET,P,C,E  M, ,   ,CF, ,LAG,ET,D, ,      ,0960,0010,2760,0020, ,00341,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T27, ,D276D,ET,P,C,EYM , ,   ,CF, ,LAG,ET,D, ,      ,2760,0040,2760,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T27, , , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,0930,    , ,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW09 ,     ,      ,00139, ,ILAE,1,   ;N53551056,E012153702,0000;
RWY:RW27 ,     ,      ,00111, ,ILAW,1,   ;N53545964,E012175386,0000;
