SID:010,5,DODF1A,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0430,    ,+,00800,     ,07000, ,   ,    ,   ,BGGH,BG,P,A, , , , ;
SID:020,5,DODF1A,RW04,GH503,BG,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DODF1A,RW04,DODFO,BG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DODF1B,RW22, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2380,    ,+,00800,     ,07000, ,   ,    ,   ,BGGH,BG,P,A, , , , ;
SID:020,5,DODF1B,RW22,GH503,BG,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DODF1B,RW22,DODFO,BG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUKR1A,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0430,    ,+,00800,     ,07000, ,   ,    ,   ,BGGH,BG,P,A, , , , ;
SID:020,5,NUKR1A,RW04,GH501,BG,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUKR1A,RW04,GONEN,BG,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NUKR1A,RW04,NUKRI,BG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NUKR1B,RW22, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2380,    ,+,00700,     ,07000, ,   ,    ,   ,BGGH,BG,P,A, , , , ;
SID:020,5,NUKR1B,RW22,GH501,BG,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NUKR1B,RW22,GONEN,BG,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NUKR1B,RW22,NUKRI,BG,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,L04,ANKAW,ANKAW,BG,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L04,ANKAW,GHI04,BG,P,C,EE B, ,010,TF, ,NUK,BG,P,I,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L04,LOTIZ,LOTIZ,BG,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L04,LOTIZ,GHI04,BG,P,C,EE B, ,010,TF, ,NUK,BG,P,I,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L04,MICVA,MICVA,BG,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L04,MICVA,GHI04,BG,P,C,EE B, ,010,TF, ,NUK,BG,P,I,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L04, ,GHI04,BG,P,C,E  I, ,   ,IF, ,NUK,BG,P,I,      ,2203,0120,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L04, ,GHF04,BG,P,C,E  F, ,   ,CF, ,NUK,BG,P,I,      ,2203,0070,0400,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,L,L04, ,MA04,BG,P,C,E  M, ,   ,CF, ,NUK,BG,P,I,      ,2203,0021,0400,0049, ,00814,     ,     , ,   ,-320,   , , , , , ,0,N,S;
APPCH:040,L,L04, , , , , ,  M , ,010,VA, , , , , ,      ,    ,    ,0050,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L04, ,MICVA,BG,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L04, ,MICVA,BG,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1300,T010, ,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L22-Y,ERALA,ERALA,BG,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L22-Y,ERALA,3NM2,BG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L22-Y,ERALA,GH401,BG,P,C,EE B, ,010,TF, ,INK,BG,P,I,      ,    ,    ,    ,    ,+,04400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L22-Y,GETDA,GETDA,BG,E,A,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
