SID:010,2,DIKR1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,02200,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,DIKR1E,RW04,D340E,UT,P,C,EY  ,L,   ,CF,Y,SMK,UA,D, ,      ,1207,1579,2210,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIKR1E,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIKR1E,RW04,DIKRI,UT,E,A,EEC , ,   ,CF, ,SMK,UA,D, ,      ,1226,1452,2960,0110,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIKR1F,RW22,AN,UT,D,B,E   , ,   ,CF, ,SMK,UA,D, ,      ,1216,1616,2210,0030, ,     ,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,DIKR1F,RW22,AN,UT,D,B,E   , ,   ,FA, ,SMK,UA,D, ,      ,1230,1589,2210,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIKR1F,RW22, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIKR1F,RW22,DIKRI,UT,E,A,EEC , ,   ,CF, ,SMK,UA,D, ,      ,1226,1452,2960,0110,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIKD1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,02200,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,MIKD1E,RW04,AN,UT,D,B,E   ,L,   ,CF,Y,SMK,UA,D, ,      ,1216,1616,1910,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIKD1E,RW04,MIKDI,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIKD1F,RW22,AN,UT,D,B,E   , ,   ,CF, ,SMK,UA,D, ,      ,1216,1616,2210,0030, ,     ,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,MIKD1F,RW22,AN,UT,D,B,E   , ,   ,FA, ,SMK,UA,D, ,      ,1230,1589,2210,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIKD1F,RW22,MIKDI,UT,E,A,EEC , ,   ,CF, ,SMK,UA,D, ,      ,1287,1578,2290,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGOD1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,02200,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,OGOD1E,RW04,D311D,UT,P,C,EY  ,L,   ,CF,Y,SMK,UA,D, ,      ,1215,1577,2210,0040,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OGOD1E,RW04, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OGOD1E,RW04,OGODA,UC,E,A,EEC , ,   ,CF, ,SMK,UA,D, ,      ,1190,1750,0940,0140,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGOD1F,RW22,AN,UT,D,B,E   , ,   ,CF, ,SMK,UA,D, ,      ,1216,1616,2210,0030, ,     ,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,OGOD1F,RW22,AN,UT,D,B,E   , ,   ,FA, ,SMK,UA,D, ,      ,1230,1589,2210,    ,+,02900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OGOD1F,RW22,AN,UT,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OGOD1F,RW22,OGODA,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIND1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,02200,     ,03600, ,   ,    ,   ,UTFA,UT,P,A, , , , ;
SID:020,2,RIND1E,RW04,D311D,UT,P,C,EY  ,L,   ,CF,Y,SMK,UA,D, ,      ,1215,1577,2210,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
