RWY:RW09 ,     ,      ,01500, ,    , ,   ;N52593741,W105271614,0000;
RWY:RW17 ,     ,      ,01500, ,    , ,   ;
RWY:RW27 ,     ,      ,01500, ,    , ,   ;N52593214,W105263340,0000;
RWY:RW35 ,     ,      ,01500, ,    , ,   ;
