SID:020,2,SUPN1A,RW05,D091H,SK,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,215,    ,   , , , , , , , , ;
SID:030,2,SUPN1A,RW05,EYP,SK,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SUPN1A,RW05,SUPNU,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUPN1B,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0540,    ,+,02400,     ,18000,-,210,    ,   , , , , , , , , ;
SID:020,5,SUPN1B,RW05,TIKLO,SK,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,SUPN1B,RW05,PAMUR,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,SUPN1B,RW05,KETIM,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SUPN1B,RW05,SUPNU,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TITN1B,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,02400,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,TITN1B,RW05,TIKLO,SK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TITN1B,RW05,PAMUR,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,TITN1B,RW05,TEGOL,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TITN1B,RW05,VUNLU,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TITN1B,RW05,KUMAK,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TITN1B,RW05,TITNA,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOBS1B,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0540,    ,+,02400,     ,18000,-,210,    ,   , , , , , , , , ;
SID:020,5,TOBS1B,RW05,OGNUL,SK,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,TOBS1B,RW05,ARTOG,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,TOBS1B,RW05,TOBSU,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UBNO1B,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0540,    ,+,02400,     ,18000,-,210,    ,   , , , , , , , , ;
SID:020,5,UBNO1B,RW05,TIKLO,SK,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,UBNO1B,RW05,PAMUR,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,UBNO1B,RW05,UBNOT,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VUGE1B,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,02400,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,VUGE1B,RW05,TIKLO,SK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VUGE1B,RW05,VUGED,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ANGU1A,RW05,ANGUV,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,ANGU1A,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,BUTI1A,RW05,BUTIK,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,BUTI1A,RW05,PAGOX,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BUTI1A,RW05,ALDOT,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,2,BUTI1B,RW05,BUTIK,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,19000, ,   ,    ,   ,EYP,SK,D, , , , , ;
STAR:020,2,BUTI1B,RW05,ALSIK,SK,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BUTI1B,RW05,EYP19,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BUTI1B,RW05,EYP13,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BUTI1B,RW05,EYP10,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BUTI1B,RW05,EYP07,SK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OSIL1D,RW05,OSILU,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,OSIL1D,RW05,GIDMO,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OSIL1D,RW05,GENVA,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,OSIL1D,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,REMI1C,RW05,REMIB,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,REMI1C,RW05,UGPEN,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,REMI1C,RW05,GIDMO,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,REMI1C,RW05,GENVA,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,REMI1C,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,TITN1A,RW05,TITNA,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,TITN1A,RW05,KUMAK,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TITN1A,RW05,VUNLU,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TITN1A,RW05,TEGOL,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,TITN1A,RW05,GENVA,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,TITN1A,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,TOBS1A,RW05,TOBSU,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,TOBS1A,RW05,GENVA,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:030,5,TOBS1A,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,UBNO1C,RW05,UBNOT,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,UBNO1C,RW05,ALDOT,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,VUGE1A,RW05,VUGED,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,VUGE1A,RW05,DETUV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
APPCH:010,A,D05-Y,EYP07,EYP07,SK,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Y,EYP07,EYP,SK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,160,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05-Y, ,EYP,SK,D, ,V  F, ,   ,IF, ,EYP,SK,D, ,      ,0000,0000,    ,    ,+,02000,     ,19000, ,   ,    ,   ,EYP,SK,D, , ,0, ,S;
APPCH:030,D,D05-Y, ,RW05,SK,P,G,G  M, ,   ,CF, ,EYP,SK,D, ,      ,0528,0030,0520,0030, ,01054,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D05-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0520,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05-Y, ,ILTAP,SK,P,C,EE H, ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I05-Y,ALDOT,ALDOT,SK,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000,-,220,    ,   , , , , , ,0,N,S;
APPCH:020,A,I05-Y,ALDOT,RELAD,SK,P,C,EE B, ,010,TF, ,IEYP,SK,P,I,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , ,0,N,S;
APPCH:010,A,I05-Y,DETUV,DETUV,SK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000,-,220,    ,   , , , , , ,0,N,S;
APPCH:020,A,I05-Y,DETUV,RELAD,SK,P,C,EE B, ,010,TF, ,IEYP,SK,P,I,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , ,0,N,S;
APPCH:010,I,I05-Y, ,RELAD,SK,P,C,E  I, ,   ,IF, ,IEYP,SK,P,I,      ,2330,0143,    ,    ,J,05000,03600,19000,-,220,    ,   , , , , , ,0,N,S;
APPCH:020,I,I05-Y, ,DOPSI,SK,P,C,E CF, ,   ,CF, ,IEYP,SK,P,I,      ,2330,0093,0530,0050,H,03600,03600,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I05-Y, ,RW05,SK,P,G,GY M, ,   ,CF, ,IEYP,SK,P,I,      ,2332,0013,0530,0080, ,01054,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I05-Y, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0530,    ,+,01400,     ,     ,-,185,    ,   , , , , , ,0,N,S;
APPCH:050,I,I05-Y, ,DEVAS,SK,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,185,    ,   , , , , , ,0,N,S;
APPCH:060,I,I05-Y, ,DEVAS,SK,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2590,T010,+,04000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,I05-Z,EYP07,EYP07,SK,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I05-Z,EYP07,CI05,SK,P,C,EE B, ,   ,CF, ,IEYP,SK,P,I,      ,2330,0094,0190,0020,+,03200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I05-Z, ,CI05,SK,P,C,E  I, ,   ,IF, ,IEYP,SK,P,I,      ,2330,0094,    ,    ,J,03200,02600,19000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I05-Z, ,FI05,SK,P,C,E  F, ,   ,CF, ,IEYP,SK,P,I,      ,2330,0063,0530,0030,H,02600,02600,     , ,   ,-300,   ,EYP,SK,D, , ,0,N,S;
APPCH:030,I,I05-Z, ,RW05,SK,P,G,G  M, ,   ,CF, ,IEYP,SK,P,I,      ,2332,0013,0530,0050, ,01054,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I05-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I05-Z, ,ILTAP,SK,P,C,EE H, ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,S05-Z,EYP,EYP,SK,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S05-Z,EYP,EYP,SK,D, ,VE H,R,   ,HF, , , , , ,      ,    ,    ,0270,T025,+,03000,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,S,S05-Z, ,EYP,SK,D, ,V  F, ,   ,IF, ,EYP,SK,D, ,      ,0000,0000,    ,    ,+,02000,     ,19000, ,   ,    ,   ,EYP,SK,D, , ,0, ,S;
APPCH:030,S,S05-Z, ,RW05,SK,P,G,G  M, ,   ,CF, ,EYP,SK,D, ,      ,0528,0030,0520,0030, ,01054,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S05-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0520,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S05-Z, ,ILTAP,SK,P,C,EE H, ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW05 ,     ,      ,01004, ,IEYP,1,   ;N05184292,W072232832,0197;
RWY:RW23 ,     ,      ,01027, ,    , ,   ;N05193458,W072223677,0000;
