SID:010,2,CPE3A,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00440,     ,18500, ,   ,    ,   ,CPE,MM,D, , , , , ;
SID:020,2,CPE3A,RW16,CPE,MM,D, ,V   , ,   ,FD, ,CPE,MM,D, ,      ,0000,0000,1660,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CPE3A,RW16,CPE,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CPE3B,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00440,     ,18500, ,   ,    ,   ,CPE,MM,D, , , , , ;
SID:020,2,CPE3B,RW34,CPE,MM,D, ,V   , ,   ,FD, ,CPE,MM,D, ,      ,0000,0000,3460,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CPE3B,RW34,CPE,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D16,CPE,CPE,MM,D, ,V  C, ,   ,FD, ,CPE,MM,D, ,      ,0000,0000,0060,0080,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D16,CPE,CF16,MM,P,C,EE  ,L,   ,CF,Y,CPE,MM,D, ,      ,3460,0080,1660,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D16, ,CF16,MM,P,C,E  I, ,   ,IF, ,CPE,MM,D, ,      ,3460,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D16, ,FD16,MM,P,C,E  F, ,   ,CF, ,CPE,MM,D, ,      ,3460,0050,1660,0030,+,01700,     ,     , ,   ,    ,   ,CPE,MM,D, , ,0, ,S;
APPCH:030,D,D16, ,CPE,MM,D, ,V  M, ,   ,CF, ,CPE,MM,D, ,      ,0000,0000,1660,0050, ,00142,     ,     , ,   ,-293,   , , , , , ,0, ,S;
APPCH:040,D,D16, ,CPE,MM,D, ,V M , ,   ,FD, ,CPE,MM,D, ,      ,0000,0000,1660,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D16, ,CPE,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,CPE,CPE,MM,D, ,V  C, ,   ,FD, ,CPE,MM,D, ,      ,0000,0000,1860,0080,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D34,CPE,CF34,MM,P,C,EE  ,L,   ,CF,Y,CPE,MM,D, ,      ,1660,0080,3460,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D34, ,CF34,MM,P,C,E  I, ,   ,IF, ,CPE,MM,D, ,      ,1660,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D34, ,FD34,MM,P,C,E  F, ,   ,CF, ,CPE,MM,D, ,      ,1660,0050,3460,0030,+,01200,     ,     , ,   ,    ,   ,CPE,MM,D, , ,0, ,S;
APPCH:030,D,D34, ,RW34,MM,P,G,G  M, ,   ,CF, ,CPE,MM,D, ,      ,1652,0015,3460,0035, ,00084,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D34, ,CPE,MM,D, ,V M , ,   ,CF, ,CPE,MM,D, ,      ,0000,0000,3460,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
