APPCH:010,A,D23,NSB1,NSB,FM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,NSB1,NSB,FM,D, ,V   , ,   ,FD, ,NSB,FM,D, ,      ,0000,0000,0760,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D23,NSB1,FD23,FM,P,C,EE  ,L,   ,CF,Y,NSB,FM,D, ,      ,0500,0065,2300,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D23,NSB2,NSB,FM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,NSB2,NSB,FM,D, ,V   , ,   ,FD, ,NSB,FM,D, ,      ,0000,0000,0620,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D23,NSB2,FD23,FM,P,C,EE  ,L,   ,CF,Y,NSB,FM,D, ,      ,0500,0065,2300,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D23, ,FD23,FM,P,C,E  F, ,   ,IF, ,NSB,FM,D, ,      ,0500,0065,    ,    ,+,02000,     ,     , ,   ,    ,   ,NSB,FM,D, , ,0, ,S;
APPCH:025,D,D23, ,50VOR,FM,P,C,E S , ,   ,CF, ,NSB,FM,D, ,      ,0500,0050,2300,0015,+,01540,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:026,D,D23, ,30VOR,FM,P,C,E S , ,   ,CF, ,NSB,FM,D, ,      ,0500,0030,2300,0020,+,00930,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:030,D,D23, ,MD23,FM,P,C,E  M, ,   ,CF, ,NSB,FM,D, ,      ,0500,0020,2300,0010, ,00683,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:040,D,D23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,00683,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D23, , , , , ,    ,L,   ,CA,Y, , , , ,      ,    ,    ,0500,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D23, ,NSB,FM,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
