SID:010,2,MABO1A,RW01, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0140,    ,+,01500,     ,11000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
SID:030,2,MABO1A,RW01,D215O,WA,P,C,EY  ,L,   ,CF,Y,BRZ,WA,D, ,      ,2150,0150,1910,0160,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MABO1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MABO1A,RW01,BRZ,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MABO1A,RW01,MABOT,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MABO1B,RW19, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1940,    ,+,00540,     ,11000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
SID:020,2,MABO1B,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MABO1B,RW19,D215V,WA,P,C,EY  , ,   ,CF, ,BRZ,WA,D, ,      ,2150,0221,2150,0200,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MABO1B,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MABO1B,RW19,BRZ,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MABO1B,RW19,MABOT,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TRK1A,RW01, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0140,    ,+,01500,     ,11000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
SID:020,2,TRK1A,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TRK1A,RW01,TRK,WA,D, ,VE  , ,   ,CF, ,TRK,WA,D, ,      ,0000,0000,0080,0620, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TRK1B,RW19, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1940,    ,+,00540,     ,11000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
SID:030,2,TRK1B,RW19,SOSVO,WA,E,A,E C ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TRK1B,RW19,TRK,WA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MABO1C,RW01,MABOT,WA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
STAR:020,2,MABO1C,RW01,BR30B,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MABO1C,RW01,INVIM,WA,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MABO1D,RW19,MABOT,WA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
STAR:020,2,MABO1D,RW19,BR30B,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MABO1D,RW19,BRZ,WA,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MABO1D,RW19,NUSDA,WA,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TRK2C,RW01,TRK,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
STAR:020,2,TRK2C,RW01,BR30A,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TRK2C,RW01,BRZ,WA,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TRK2C,RW01,INVIM,WA,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TRK2D,RW19,TRK,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,BRZ,WA,D, , , , , ;
