APPCH:010,A,D01,JIBOU,JIBOU,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,JIBOU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3220,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,JIBOU,PEVIL,LR,E,A,EE B,R,   ,AF, ,SAT,LR,D, ,      ,1881,0150,1420,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01,SAT1,SAT,LR,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,SAT1,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,1420,0130,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,SAT1, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1420,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01,SAT1,PEVIL,LR,E,A,EE B,R,   ,AF, ,SAT,LR,D, ,      ,1881,0150,1420,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01,SAT2,SAT,LR,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,SAT2,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,2220,0130,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,SAT2, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2220,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01,SAT2,PEVIL,LR,E,A,EE B,L,   ,AF, ,SAT,LR,D, ,      ,1881,0150,2220,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01,SOME1,SOMET,LR,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,SOME1,SAT,LR,D, ,V   , ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,2750,0110,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,SOME1,SAT,LR,D, ,V   ,L,   ,FD, ,SAT,LR,D, ,      ,0000,0000,1420,0130,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01,SOME1, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1420,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D01,SOME1,PEVIL,LR,E,A,EE B,R,   ,AF, ,SAT,LR,D, ,      ,1881,0150,1420,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01,SOME2,SOMET,LR,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,SOME2,SAT,LR,D, ,V   , ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,2750,0110,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,SOME2,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,2220,0130,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D01,SOME2, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2220,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D01,SOME2,PEVIL,LR,E,A,EE B,L,   ,AF, ,SAT,LR,D, ,      ,1881,0150,2220,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D01,TISAD,TISAD,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D01,TISAD, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0420,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D01,TISAD,PEVIL,LR,E,A,EE B,L,   ,AF, ,SAT,LR,D, ,      ,1881,0150,2220,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D01, ,PEVIL,LR,E,A,E  I, ,   ,IF, ,SAT,LR,D, ,      ,1881,0150,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D01, ,FF01,LR,P,C,E  F, ,   ,CF, ,SAT,LR,D, ,      ,1881,0100,0080,0050,+,03000,     ,     , ,   ,    ,   ,SAT,LR,D, , ,0, ,S;
APPCH:025,D,D01, ,70VOR,LR,P,C,E S , ,   ,CF, ,SAT,LR,D, ,      ,1880,0070,0080,0030,+,02010,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D01, ,MA01,LR,P,C,E  M, ,   ,CF, ,SAT,LR,D, ,      ,1881,0025,0080,0045, ,00575,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D01, ,SAT,LR,D, ,V M , ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,0080,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D01, ,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0080,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D01, ,SAT,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D01, ,TISAD,LR,E,A,E   , ,   ,CF, ,SAT,LR,D, ,      ,2218,0170,2220,0170, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D01, ,TISAD,LR,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0420,T010,+,FL050,     ,     ,-,250,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,JIBO1,JIBOU,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,JIBO1,SAT,LR,D, ,V  H, ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,3220,0170,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,JIBO1,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0260,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,JIBO1,CF19,LR,P,C,EE B,L,   ,CF,Y,SAT,LR,D, ,      ,0081,0100,1880,0010,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,JIBO2,JIBOU,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,JIBO2,SAT,LR,D, ,V  H, ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,3220,0170,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,JIBO2,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0170,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,JIBO2,CF19,LR,P,C,EE B,L,   ,CF,Y,SAT,LR,D, ,      ,0081,0100,1880,0010,+,02300,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,SOME1,SOMET,LR,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,SOME1,SAT,LR,D, ,V  H, ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,2750,0110,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,SOME1,SAT,LR,D, ,V   ,R,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0260,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,SOME1,CF19,LR,P,C,EE B,L,   ,CF,Y,SAT,LR,D, ,      ,0081,0100,1880,0010,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,SOME2,SOMET,LR,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,SOME2,SAT,LR,D, ,V  H, ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,2750,0110,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,SOME2,SAT,LR,D, ,V   ,R,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0170,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,SOME2,CF19,LR,P,C,EE B,L,   ,CF,Y,SAT,LR,D, ,      ,0081,0100,1880,0010,+,02300,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,TISA1,TISAD,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,TISA1,SAT,LR,D, ,V  H, ,   ,CF, ,SAT,LR,D, ,      ,0000,0000,0420,0170,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19,TISA1,SAT,LR,D, ,V   , ,   ,FD, ,SAT,LR,D, ,      ,0000,0000,0260,0100,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D19,TISA1,CF19,LR,P,C,EE B,L,   ,CF,Y,SAT,LR,D, ,      ,0081,0100,1880,0010,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,D19,TISA2,TISAD,LR,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
