APPCH:010,A,I14,COMAR,COMAR,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I14,COMAR,ADETE,K7,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I14,COMAR,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,A,I14,GQO,GQO,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I14,GQO,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I14, ,ROLTE,K7,P,C,E  I, ,   ,IF, ,IDNN,K7,P,I,      ,3205,0130,    ,    ,J,02900,02600,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I14, ,EWADA,K7,P,C,E  F, ,   ,CF, ,IDNN,K7,P,I,      ,3205,0068,1400,0062,H,02600,02600,     , ,   ,-300,   ,GQO,K7,D, , ,0,N,S;
APPCH:030,I,I14, ,RW14,K7,P,G,GY M, ,   ,CF, ,IDNN,K7,P,I,      ,3205,0010,1400,0058, ,00758,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1405,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I14, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I14, ,GQO,K7,D, ,VY  , ,   ,CF, ,GQO,K7,D, ,      ,0000,0000,3240,0230,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I14, ,GQO,K7,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3320,T010,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L14,COMAR,COMAR,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,L14,COMAR,ADETE,K7,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,L14,COMAR,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,A,L14,GQO,GQO,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,L14,GQO,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,L,L14, ,ROLTE,K7,P,C,E  I, ,   ,IF, ,IDNN,K7,P,I,      ,3205,0130,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L14, ,EWADA,K7,P,C,E  F, ,   ,CF, ,IDNN,K7,P,I,      ,3205,0068,1400,0062,+,02600,     ,     , ,   ,    ,   ,GQO,K7,D, , ,0,N,S;
APPCH:030,L,L14, ,RW14,K7,P,G,GY M, ,   ,CF, ,IDNN,K7,P,I,      ,3205,0010,1400,0058, ,00758,     ,     , ,   ,-301,   , , , , , ,0,N,S;
APPCH:040,L,L14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1405,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L14, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L14, ,GQO,K7,D, ,VY  , ,   ,CF, ,GQO,K7,D, ,      ,0000,0000,3240,0230,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L14, ,GQO,K7,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3320,T010,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R14,JETAL,JETAL,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,JETAL,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0503,0067,+,03800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,ROLTE,ROLTE,K7,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1404,0040,+,03800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,ZULIP,ZULIP,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,ZULIP,ROLTE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2304,0067,+,03800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R14, ,ROLTE,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
