APPCH:010,A,R02,MMM,MMM,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R02,MMM,JONOT,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,1850,0105,+,06400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R02,MMM,JONOT,K2,P,C,EE A,L,   ,HF, , , , , ,      ,    ,    ,0433,0070,+,06400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R02, ,JONOT,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R02, ,APEJY,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0433,0100,+,04900,     ,     , ,   ,    ,   ,OYUDU,K2,P,C, ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R02, ,ESSDE,K2,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0233,0037,V,03720,03720,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R02, ,OYUDU,K2,P,C,EY M, ,031,TF, , , , , ,      ,    ,    ,0233,0054, ,01994,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R02, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0233,    ,+,02340,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R02, ,ZEXOP,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R02, ,UTI,K2,D, ,VY  ,R,   ,TF,Y, , , , ,      ,    ,    ,0684,0213,+,09300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R02, ,UTI,K2,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0790,0070,+,09300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW02 ,     ,+05451,01875,R,    , ,   ;N36493723,W114033661,0000;
RWY:RW20 ,     ,      ,01978,V,    , ,   ;N36502134,W114030573,0000;
