SID:020,2,VK3,RW06B,D069M,ED,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,0690,0130,0690,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VK3,RW06B,D027L,EH,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VK3,RW06B,VKL,EH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VK5,RW24B,D237C,EH,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,VKL,EH,D, , , , , ;
SID:020,2,VK5,RW24B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VK5,RW24B,D320X,EH,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,3200,0240,3200,0180,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VK5,RW24B,EHV41,EH,P,C,EE  , ,   ,CF, ,EHV,EH,D, ,      ,3530,0410,3530,0090, ,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VK6,RW24B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2360,    ,+,00480,     ,03000, ,   ,    ,   ,VKL,EH,D, , , , , ;
SID:020,2,VK6,RW24B,D226C,EH,P,C,E   , ,   ,CF, ,VKL,EH,D, ,      ,2260,0030,2260,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VK6,RW24B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VK6,RW24B,D320X,EH,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,3200,0240,3200,0180,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VK6,RW24B,EHV41,EH,P,C,EE  , ,   ,CF, ,EHV,EH,D, ,      ,3530,0410,3530,0090, ,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VK7,RW06B,D055C,EH,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,VKL,EH,D, , , , , ;
SID:020,2,VK7,RW06B, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VK7,RW06B,D320X,EH,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,3200,0240,3200,0180,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VK7,RW06B,EHV41,EH,P,C,EE  , ,   ,CF, ,EHV,EH,D, ,      ,3530,0410,3530,0090, ,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I06L,D324K,D324K,EH,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I06L,D324K,D268K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2680,0110,3240,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I06L,D324K,D250K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2500,0110,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I06L,D324K,CI06L,EH,P,C,EE B, ,   ,CF, ,VLZ,EH,P,I,      ,2361,0080,0560,0030,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I06L, ,CI06L,EH,P,C,E  I, ,   ,IF, ,VLZ,EH,P,I,      ,2361,0080,    ,    ,J,02100,01500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I06L, ,FI06L,EH,P,C,E  F, ,   ,CF, ,VLZ,EH,P,I,      ,2361,0060,0560,0020,H,01500,01500,     , ,   ,-300,   ,VKL,EH,D, , ,0,D,S;
APPCH:030,I,I06L, ,RW06L,EH,P,G,G  M, ,   ,CF, ,VLZ,EH,P,I,      ,2361,0016,0560,0043, ,00128,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I06L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0560,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I06L, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I06L, ,D059B,EH,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,0590,0020,0590,0020, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I06L, ,D324K,EH,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I24R,EHV,EHV,EH,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I24R,EHV,D019M,EH,P,C,EY C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I24R,EHV,CI24R,ET,P,C,EE B,R,   ,CF,Y,VLO,EH,P,I,      ,0559,0138,2360,0020,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I24R,GZR,GZR,EH,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I24R,GZR,D019M,EH,P,C,EY C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I24R,GZR,CI24R,ET,P,C,EE B,R,   ,CF,Y,VLO,EH,P,I,      ,0559,0138,2360,0020,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I24R, ,CI24R,ET,P,C,E  I, ,   ,IF, ,VLO,EH,P,I,      ,0559,0138,    ,    ,J,02600,01500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I24R, ,FI24R,EH,P,C,E  F, ,   ,CF, ,VLO,EH,P,I,      ,0559,0060,2360,0078,H,01500,01500,     , ,   ,-300,   ,VKL,EH,D, , ,0,D,S;
APPCH:030,I,I24R, ,RW24R,EH,P,G,G  M, ,   ,CF, ,VLO,EH,P,I,      ,0559,0016,2360,0043, ,00118,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I24R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2360,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I24R, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2030,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I24R, ,D233C,EH,P,C,EY  , ,   ,CF, ,VKL,EH,D, ,      ,2330,0030,2330,0020, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I24R, ,D019M,EH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T06L,D324K,D324K,EH,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T06L,D324K,D268K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2680,0110,3240,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T06L,D324K,D250K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2500,0110,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T06L,D324K,FT06L,EH,P,C,EE  , ,   ,CF, ,VKL,EH,D, ,      ,2390,0060,0590,0050,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T06L, ,FT06L,EH,P,C,E  F, ,   ,IF, ,VKL,EH,D, ,      ,2390,0060,    ,    ,+,01500,     ,     , ,   ,    ,   ,VKL,EH,D, , ,0,D,S;
APPCH:025,T,T06L, ,40TAC,EH,P,C,E S , ,   ,CF, ,VKL,EH,D, ,      ,2390,0040,0590,0020,+,00470,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T06L, ,MT06L,EH,P,C,E  M, ,   ,CF, ,VKL,EH,D, ,      ,2390,0010,0590,0030, ,00235,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T06L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0590,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T06L, , , , , ,    , ,   ,CD, ,VKL,EH,D, ,      ,    ,    ,0590,0020,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T06L, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T06L, ,D324K,EH,P,C,EE  , ,   ,CF, ,VKL,EH,D, ,      ,3240,0110,3240,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T06R,D324K,D324K,EH,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T06R,D324K,D268K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2680,0110,3240,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T06R,D324K,D250K,EH,P,C,E   ,L,   ,AF, ,VKL,EH,D, ,      ,2500,0110,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T06R,D324K,FT06R,EH,P,C,EE  , ,   ,CF, ,VKL,EH,D, ,      ,2380,0060,0580,0050,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T06R, ,FT06R,EH,P,C,E  F, ,   ,IF, ,VKL,EH,D, ,      ,2380,0060,    ,    ,+,01500,     ,     , ,   ,    ,   ,VKL,EH,D, , ,0,D,S;
APPCH:025,T,T06R, ,40TA2,EH,P,C,E S , ,   ,CF, ,VKL,EH,D, ,      ,2380,0040,0580,0020,+,00470,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T06R, ,MT06R,EH,P,C,E  M, ,   ,CF, ,VKL,EH,D, ,      ,2380,0010,0580,0030, ,00231,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T06R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T06R, , , , , ,    , ,   ,CD, ,VKL,EH,D, ,      ,    ,    ,0590,0020,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T06R, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T06R, ,D324K,EH,P,C,EE  , ,   ,CF, ,VKL,EH,D, ,      ,3240,0110,3240,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T24L,D019M,D019M,EH,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T24L,D019M,CT24L,ET,P,C,EE  ,R,   ,CF,Y,VKL,EH,D, ,      ,0570,0130,2370,0020,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T24L, ,CT24L,ET,P,C,E  I, ,   ,IF, ,VKL,EH,D, ,      ,0570,0130,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T24L, ,FT24L,EH,P,C,E  F, ,   ,CF, ,VKL,EH,D, ,      ,0570,0060,2370,0070,+,01500,     ,     , ,   ,    ,   ,VKL,EH,D, , ,0,D,S;
APPCH:025,T,T24L, ,30DM2,EH,P,C,E S , ,   ,CF, ,VKL,EH,D, ,      ,0570,0030,2370,0030,+,00500,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T24L, ,MT24L,EH,P,C,E  M, ,   ,CF, ,VKL,EH,D, ,      ,0570,0010,2370,0020, ,00167,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T24L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2370,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T24L, , , , , ,    , ,   ,CD, ,VKL,EH,D, ,      ,    ,    ,2330,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T24L, ,D019M,EH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T24R,D019M,D019M,EH,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL145,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T24R,D019M,CT24R,ET,P,C,EE B,R,   ,CF,Y,VKL,EH,D, ,      ,0530,0130,2330,0020,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T24R, ,CT24R,ET,P,C,E  I, ,   ,IF, ,VKL,EH,D, ,      ,0530,0130,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T24R, ,FT24R,EH,P,C,E  F, ,   ,CF, ,VKL,EH,D, ,      ,0530,0060,2330,0070,+,01500,     ,     , ,   ,    ,   ,VKL,EH,D, , ,0,D,S;
APPCH:025,T,T24R, ,30DME,EH,P,C,E S , ,   ,CF, ,VKL,EH,D, ,      ,0530,0030,2330,0030,+,00500,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T24R, ,MT24R,EH,P,C,E  M, ,   ,CF, ,VKL,EH,D, ,      ,0530,0010,2330,0020, ,00171,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T24R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2330,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T24R, , , , , ,    , ,   ,CD, ,VKL,EH,D, ,      ,    ,    ,2330,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T24R, ,D019M,EH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW06L,     ,      ,00072, ,VLZ ,1,   ;N51390240,E005412700,0422;
RWY:RW06R,     ,      ,00073, ,    , ,   ;N51385640,E005413300,0446;
RWY:RW24L,     ,      ,00062, ,    , ,   ;N51394380,E005433480,0444;
RWY:RW24R,     ,      ,00062, ,VLO ,1,   ;N51394980,E005432940,0424;
