SID:010,2,AZBU1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,03490,     ,10000, ,   ,    ,   ,TZK,LT,D, , , , , ;
SID:020,2,AZBU1A,RW11,D109E,LT,P,C,EY  , ,   ,CF, ,TZK,LT,D, ,      ,1090,0050,1090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AZBU1A,RW11,TZK,LT,D, ,V   ,R,   ,CF,Y,TZK,LT,D, ,      ,0000,0000,3190,0050, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:050,2,AZBU1A,RW11,KOVEM,LT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,AZBU1A,RW11,ULRAS,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,AZBU1A,RW11,AZBUL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AZBU1B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,03490,     ,10000, ,   ,    ,   ,TZK,LT,D, , , , , ;
SID:020,2,AZBU1B,RW29,KOVEM,LT,P,C,E C , ,   ,CF, ,TZK,LT,D, ,      ,2990,0119,2990,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AZBU1B,RW29,ULRAS,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AZBU1B,RW29,AZBUL,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URGU1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1120,    ,+,03490,     ,10000, ,   ,    ,   ,TZK,LT,D, , , , , ;
SID:020,2,URGU1A,RW11,D109E,LT,P,C,EY  , ,   ,CF, ,TZK,LT,D, ,      ,1090,0050,1090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,URGU1A,RW11,TZK,LT,D, ,V   ,R,   ,CF,Y,TZK,LT,D, ,      ,0000,0000,3190,0050, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:050,2,URGU1A,RW11,UNOBA,LT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,URGU1A,RW11,ETVER,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,URGU1A,RW11,URGUP,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,URGU1B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2920,    ,+,03490,     ,10000, ,   ,    ,   ,TZK,LT,D, , , , , ;
SID:020,2,URGU1B,RW29,D294F,LT,P,C,E   , ,   ,CF, ,TZK,LT,D, ,      ,2932,0060,2940,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,URGU1B,RW29,D234F,LT,P,C,E   ,L,   ,AF, ,TZK,LT,D, ,      ,2332,0060,2940,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,URGU1B,RW29,UNOBA,LT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,URGU1B,RW29,ETVER,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,URGU1B,RW29,URGUP,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ETVE1C,ALL,ETVER,LT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TZK,LT,D, , , , , ;
STAR:020,2,ETVE1C,ALL,UNOBA,LT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ETVE1C,ALL,TZK,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ULRA1C,ALL,ULRAS,LT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TZK,LT,D, , , , , ;
STAR:020,2,ULRA1C,ALL,KOVEM,LT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ULRA1C,ALL,TZK,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ULRA1E,ALL,ULRAS,LT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TZK,LT,D, , , , , ;
STAR:020,2,ULRA1E,ALL,BUGIV,LT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:020,N,CNDB, ,FF113,LT,P,C,E  F, ,   ,IF, ,TZK,LT,D,B,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   ,TZK,LT,D,B, ,0, ,C;
APPCH:030,N,CNDB, ,TZK,LT,D,B,E  M, ,   ,CF, ,TZK,LT,D,B,      ,    ,    ,1130,0070, ,04200,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,CNDB, ,TZK,LT,D,B,E M , ,   ,FA, ,TZK,LT,D, ,      ,0000,0000,1110,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,CNDB, ,TZK,LT,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06500,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:060,N,CNDB, ,TZK,LT,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1130,T010,+,06500,     ,     ,-,230,    ,   , , , , , ,0, ,C;
APPCH:020,V,CVOR, ,FF113,LT,P,C,E  F, ,   ,IF, ,TZK,LT,D, ,      ,2930,0070,    ,    ,+,05500,     ,     , ,   ,    ,   ,TZK,LT,D, , ,0, ,C;
APPCH:030,V,CVOR, ,TZK,LT,D, ,V  M, ,   ,CF, ,TZK,LT,D, ,      ,0000,0000,1130,0070, ,04200,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,CVOR, ,TZK,LT,D, ,V M , ,   ,FA, ,TZK,LT,D, ,      ,0000,0000,1110,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,CVOR, ,TZK,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06500,     ,     ,-,185,    ,   , , , , , ,0, ,C;
APPCH:060,V,CVOR, ,TZK,LT,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1130,T010,+,06500,     ,     ,-,230,    ,   , , , , , ,0, ,C;
APPCH:010,A,D11-1,BUGIV,BUGIV,LT,P,C,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D11-1,BUGIV,CF11,LT,P,C,EE  , ,   ,CF, ,TZK,LT,D, ,      ,2930,0105,1130,0065,+,05500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
