APPCH:020,A,T18,SZA1,SZA,LF,D, ,V  C, ,   ,FD, ,SZA,LF,D, ,      ,0000,0000,0410,0100, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T18,SZA1,D041L,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0410,0120,0410,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T18,SZA1,D017L,LF,P,C,EY  ,L,   ,AF, ,SZA,LF,D, ,      ,0170,0120,0410,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T18,SZA1,D011J,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0110,0100,1910,0020,+,02900,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:060,A,T18,SZA1,D011G,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0110,0065,1910,0035,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T18,SZA1,FT18,LF,P,C,EE  , ,   ,CF, ,SZA,LF,D, ,      ,0110,0045,1910,0020,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T18,SZA2,SZA,LF,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T18,SZA2,D117H,LF,P,C,EY  , ,   ,CF, ,SZA,LF,D, ,      ,1170,0080,1460,0070, ,     ,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:030,A,T18,SZA2,D146B,LF,P,C,EY  ,R,   ,CF,Y,SZA,LF,D, ,      ,1460,0020,3260,0050,+,07600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T18,SZA2,D041J,LF,P,C,EY  , ,   ,CF, ,SZA,LF,D, ,      ,0410,0100,0410,0100, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T18,SZA2,D041L,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0410,0120,0410,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T18,SZA2,D017L,LF,P,C,EY  ,L,   ,AF, ,SZA,LF,D, ,      ,0170,0120,0410,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T18,SZA2,D011J,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0110,0100,1910,0020,+,02900,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:080,A,T18,SZA2,D011G,LF,P,C,E   , ,   ,CF, ,SZA,LF,D, ,      ,0110,0065,1910,0035,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T18,SZA2,FT18,LF,P,C,EE  , ,   ,CF, ,SZA,LF,D, ,      ,0110,0045,1910,0020,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T18, ,FT18,LF,P,C,E  F, ,   ,IF, ,SZA,LF,D, ,      ,0110,0045,    ,    ,+,01500,     ,     , ,   ,    ,   ,SZA,LF,D, ,A,0,D,S;
APPCH:030,T,T18, ,SZA,LF,D, ,V  M, ,   ,CF, ,SZA,LF,D, ,      ,0000,0000,1910,0045, ,00085,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T18, , , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0110,    , ,     ,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:060,T,T18, ,SZA,LF,D, ,VE  , ,   ,FM, ,SZA,LF,D, ,      ,0000,0000,0410,    , ,02900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW18 ,     ,      ,00020, ,SZA ,1,   ;N41561048,E009241822,0000;
RWY:RW36 ,     ,      ,00017, ,    , ,   ;N41544535,E009242031,0000;
