APPCH:010,A,D03,BBI1,BBI,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,BBI1,D209H,LE,P,C,E   , ,   ,CF, ,BBI,LE,D, ,      ,2090,0080,2090,0080,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03,BBI1,D209H,LE,P,C,E   , ,   ,FD, ,BBI,LE,D, ,      ,2090,0080,1640,0120,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D03,BBI1,D209N,LE,P,C,E  B,R,   ,CF,Y,BBI,LE,D, ,      ,2089,0140,3440,0010,+,04500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:050,A,D03,BBI1,CD03,LE,P,C,EE  , ,   ,CF, ,BBI,LE,D, ,      ,2090,0110,0290,0030,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D03,BBI2,BBI,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,BBI2,CD03,LE,P,C,E   , ,   ,CF, ,BBI,LE,D, ,      ,2090,0110,2090,0110,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03,BBI2,CD03,LE,P,C,E   , ,   ,FD, ,BBI,LE,D, ,      ,2090,0110,1640,0130,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D03,BBI2,D209N,LE,P,C,E  B,R,   ,CF,Y,BBI,LE,D, ,      ,2089,0140,3440,0010,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D03,BBI2,CD03,LE,P,C,EE  , ,   ,CF, ,BBI,LE,D, ,      ,2090,0110,0290,0030,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D03, ,CD03,LE,P,C,E  I, ,   ,IF, ,BBI,LE,D, ,      ,2090,0110,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03, ,FD03,LE,P,C,E  F, ,   ,CF, ,BBI,LE,D, ,      ,2089,0090,0290,0020,+,04000,     ,     , ,   ,    ,   ,BBI,LE,D, , ,0, ,S;
APPCH:025,D,D03, ,70VOR,LE,P,C,E S , ,   ,CF, ,BBI,LE,D, ,      ,2090,0070,0290,0020,+,03350,     ,     , ,   ,-343,   , , , , , ,0, ,S;
