APPCH:010,A,R10,ZOLAK,ZOLAK,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0991,0040,+,03700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R10, ,ZOLAK,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R10, ,YIGPU,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0991,0060,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R10, ,CUNIM,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0992,0019,+,02200,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:030,R,R10, ,RW10,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0992,0031, ,01820,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:040,R,R10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0992,    ,+,01582,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R10, ,TIYUR,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R10, ,TIYUR,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2794,0040,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,LEPER,LEPER,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28,LEPER,TIYUR,K3,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,2607,0475,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28,LEPER,TIYUR,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2794,0040,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,MAP,MAP,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28,MAP,TIYUR,K3,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,1584,0405,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28,MAP,TIYUR,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2794,0040,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28, ,TIYUR,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28, ,JETOB,K3,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2794,0060,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R28, ,WEPSA,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2793,0022,+,02100,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:030,R,R28, ,RW28,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2793,0029, ,01620,     ,     , ,   , 000,   , , , , , ,A,J,S;
APPCH:040,R,R28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2793,    ,+,01560,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R28, ,ZOLAK,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28, ,ZOLAK,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0991,0040,+,03700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW10 ,     ,      ,01179,R,    , ,   ;N36593763,W091431863,0319;
RWY:RW28 ,     ,      ,01137,R,    , ,   ;N36593020,W091422162,0000;
