SID:010,5,PERI1N,RW36,NY360,LH,P,C,EY  , ,   ,CF, ,NYR,LH,D, ,      ,3553,0063,3550,0065, ,     ,     ,10000,-,220,    ,   ,LHNY,LH,P,A, , , , ;
SID:020,5,PERI1N,RW36,NYR,LH,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PERI1N,RW36,PERIT,LH,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PERI1S,RW18,NY189,LH,P,C,EY  , ,   ,CF, ,NYR,LH,D, ,      ,1753,0018,1750,0011, ,     ,     ,10000, ,   ,    ,   ,LHNY,LH,P,A, , , , ;
SID:020,5,PERI1S,RW18,PERIT,LH,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PERI1A,ALL,PERIT,LH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   ,LHNY,LH,P,A, , , , ;
STAR:020,5,PERI1A,ALL,NY101,LH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PERI1A,ALL,NY102,LH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PERI1A,ALL,NYR,LH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,R18-Y,NYR,NYR,LH,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18-Y,NYR,NY194,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18-Y,NYR,NY193,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:040,A,R18-Y,NYR,NY192,LH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18-Y, ,NY192,LH,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18-Y, ,NY191,LH,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1750,0035,+,02100,     ,     , ,   ,    ,   ,LHNY,LH,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R18-Y, ,RW18,LH,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1750,0051, ,00378,     ,     , ,   ,-320,   , , , , , ,A,J,S;
APPCH:040,R,R18-Y, ,NY180,LH,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01300,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:050,R,R18-Y, ,NYR,LH,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:060,R,R18-Y, ,NYR,LH,D, ,VE H,L,010,HM, , , , , ,      ,    ,    ,1380,T010,+,03000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18-Z,NYR,NYR,LH,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,150,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18-Z,NYR,NY184,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,150,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18-Z,NYR,NY183,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,150,    ,   , , , , , ,A,J,S;
APPCH:040,A,R18-Z,NYR,NY182,LH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,     ,-,100,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18-Z, ,NY182,LH,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,     ,-,100,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18-Z, ,NY181,LH,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1750,0027,+,01500,     ,     , ,   ,    ,   ,LHNY,LH,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
