SID:010,2,BASAN1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,BASAN1,RW08, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BASAN1,RW08,KALIN,UA,P,C,E CH, ,   ,CF, ,MNS,UC,D, ,      ,3132,0211,3020,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BASAN1,RW08,BASAN,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BASAN2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2550,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,BASAN2,RW26, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BASAN2,RW26,KALIN,UA,P,C,E CH, ,   ,CF, ,MNS,UC,D, ,      ,3132,0211,3320,0170,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BASAN2,RW26,BASAN,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASTA1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,GASTA1,RW08,JETTO,UC,P,C,E CH,L,   ,CF,Y,MNS,UC,D, ,      ,2461,0243,2370,0250,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GASTA1,RW08,GASTA,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASTA2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2550,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,GASTA2,RW26,JETTO,UC,P,C,E CH, ,   ,CF, ,MNS,UC,D, ,      ,2461,0243,2430,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GASTA2,RW26,GASTA,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAXAT1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,RAXAT1,RW08, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAXAT1,RW08,TOKPA,UC,P,C,E C , ,   ,CF, ,MNS,UC,D, ,      ,1150,0162,1200,0150,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RAXAT1,RW08,RAXAT,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAXAT2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2550,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:020,2,RAXAT2,RW26,TOKPA,UC,P,C,E C ,L,   ,CF,Y,MNS,UC,D, ,      ,1150,0162,0970,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAXAT2,RW26,RAXAT,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMLOD1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,02800,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
SID:015,2,UMLOD1,RW08, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,UMLOD1,RW08,D044M,UA,P,C,E   , ,   ,CF, ,MNS,UC,D, ,      ,0435,0136,0400,0120,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UMLOD1,RW08,LUGOS,UA,P,C,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UMLOD1,RW08,UMLOD,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMLOD2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2550,    ,+,02700,     ,04400, ,   ,    ,   ,MNS,UC,D, , , , , ;
