SID:010,1,OLS2,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,04355,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OLS2,RW03, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OLS2,RW03,ARVEY,K2,E,A,EE  , ,   ,CF, ,OLS,K2,D, ,      ,3260,0180,3260,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OLS2,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,04355,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OLS2,RW21, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OLS2,RW21,ARVEY,K2,E,A,EE  , ,   ,CF, ,OLS,K2,D, ,      ,3260,0180,3260,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLS2, ,ARVEY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,OLS2, ,TUS,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,3560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,VDM-B,ARVEY,ARVEY,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,3, ,C;
APPCH:020,A,VDM-B,ARVEY,INKLE,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:010,D,VDM-B, ,INKLE,K2,P,C,E  I, ,   ,IF, ,OLS,K2,D, ,      ,3160,0140,    ,    ,+,09000,     ,18000, ,   ,    ,   , , , , , ,3, ,C;
APPCH:020,D,VDM-B, ,VALVE,K2,P,C,E  F, ,   ,CF, ,OLS,K2,D, ,      ,3160,0060,1360,0080,+,07000,     ,     , ,   ,    ,   ,OLS,K2,D, , ,3, ,C;
APPCH:030,D,VDM-B, ,MAFBI,K2,P,C,EY M, ,   ,CF, ,OLS,K2,D, ,      ,3160,0010,1360,0050, ,05200,     ,     , ,   , 000,   , , , , , ,3, ,C;
APPCH:040,D,VDM-B, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,04355,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:050,D,VDM-B, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:060,D,VDM-B, ,MAFBI,K2,P,C,E   , ,   ,FA, ,OLS,K2,D, ,      ,3160,0010,3160,    ,+,07600,     ,     , ,   ,    ,   , , , , , ,3, ,C;
APPCH:070,D,VDM-B, ,OLS,K2,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,3, ,C;
RWY:RW03 ,     ,      ,03839,D,    , ,   ;N31243919,W110512245,0000;
RWY:RW21 ,     ,      ,03941,D,    , ,   ;N31252225,W110502989,0899;
