SID:010,2,ETIL1A,RW35L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00430,     ,09000, ,   ,    ,   ,KAM,LG,D, , , , , ;
SID:020,2,ETIL1A,RW35L,D341N,LG,P,C,EY  , ,   ,CF, ,KAM,LG,D, ,      ,3410,0140,3410,0120,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ETIL1A,RW35L,KAM,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ETIL1A,RW35L,D179Q,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ETIL1A,RW35L,ETILI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETIL1B,RW17R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00430,     ,09000, ,   ,    ,   ,KAM,LG,D, , , , , ;
SID:015,2,ETIL1B,RW17R,KAM36,LG,P,C,EY  , ,   ,CF, ,KAM,LG,D, ,      ,1650,0360,1650,0340, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,2,ETIL1B,RW17R,KTH30,LG,P,C,EY  , ,   ,CF, ,KTH,LG,D, ,      ,2790,0300,0990,0120,+,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,ETIL1B,RW17R,ETILI,LG,E,A,EEC , ,   ,CF, ,KTH,LG,D, ,      ,1744,0267,1360,0430, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETIL1C,RW17R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00600,     ,09000,-,210,    ,   ,KAM,LG,D, , , , , ;
SID:020,2,ETIL1C,RW17R,KAM27,LG,P,C,E   , ,   ,CF, ,KAM,LG,D, ,      ,1420,0270,1420,0250,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ETIL1C,RW17R,KTH,LG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ETIL1C,RW17R,ETILI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RESP1A,RW35L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3450,    ,+,00430,     ,09000, ,   ,    ,   ,KAM,LG,D, , , , , ;
SID:020,2,RESP1A,RW35L,D341S,LG,P,C,EY  , ,   ,CF, ,KAM,LG,D, ,      ,3410,0190,3410,0170, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,RESP1A,RW35L,TRL34,LG,P,C,E   , ,   ,CF, ,TRL,LG,D, ,      ,2679,0337,2670,0130,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RESP1A,RW35L,RESPA,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RESP1B,RW17R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1650,    ,+,00430,     ,09000, ,   ,    ,   ,KAM,LG,D, , , , , ;
SID:020,2,RESP1B,RW17R,D165O,LG,P,C,EY  , ,   ,CF, ,KAM,LG,D, ,      ,1650,0150,1650,0130, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,RESP1B,RW17R,KAM,LG,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,RESP1B,RW17R,TRL34,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
