RWY:RW12 ,     ,      ,01960, ,    , ,   ;
RWY:RW16 ,     ,      ,01960, ,    , ,   ;
RWY:RW30 ,     ,      ,01960, ,    , ,   ;
RWY:RW34 ,     ,      ,01960, ,    , ,   ;
