SID:020,5,SEVA3H,RW09,YZ453,UD,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEVA3H,RW09,SEVAN,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIBL3E,RW27,YZ455,UD,P,C,EY  , ,   ,CF, ,ZVR,UD,D, ,      ,0837,0006,2650,0010, ,     ,     ,11500,-,210,    ,   ,ZVR,UD,D, ,A, , , ;
SID:020,5,TIBL3E,RW27,YZ456,UD,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,TIBL3E,RW27,TIBLO,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIBL3H,RW09,YZ450,UD,P,C,EY  , ,   ,CF, ,ZVR,UD,D, ,      ,0846,0046,0850,0010, ,     ,     ,11500,-,210,    ,   ,ZVR,UD,D, ,A, , , ;
SID:020,5,TIBL3H,RW09,TIBLO,UD,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GOSI3A,RW09,GOSIS,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,GOSI3A,RW09,BANAG,UD,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,GOSI3A,RW09,EREVA,UD,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,GOSI3B,RW27,GOSIS,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,GOSI3B,RW27,DITAK,UD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:030,5,GOSI3B,RW27,LUMIK,UD,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,INDU3A,RW09,INDUR,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,INDU3A,RW09,OKUDA,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,INDU3B,RW27,INDUR,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,INDU3B,RW27,LUMIK,UD,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,SEVA3A,RW09,SEVAN,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,SEVA3A,RW09,MAXAK,UD,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,SEVA3A,RW09,EREVA,UD,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,SEVA3B,RW27,SEVAN,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,SEVA3B,RW27,MAXAK,UD,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,SEVA3B,RW27,LUMIK,UD,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TIBL3A,RW09,TIBLO,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,TIBL3A,RW09,OKUDA,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,TIBL3B,RW27,TIBLO,UD,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   ,ZVR,UD,D, ,A, , , ;
STAR:020,5,TIBL3B,RW27,LUMIK,UD,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,D09,EREV1,EREVA,UD,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,190,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,EREV1,EREVA,UD,E,A,E   , ,   ,FD, ,ZVR,UD,D, ,      ,0844,0013,2490,0081,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,EREV1,FD09,UD,P,C,EE  ,R,   ,CF,Y,ZVR,UD,D, ,      ,2650,0054,0850,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D09,EREV2,EREVA,UD,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,135,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,EREV2,EREVA,UD,E,A,E   , ,   ,FD, ,ZVR,UD,D, ,      ,0844,0013,2560,0081,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,EREV2,FD09,UD,P,C,EE  ,R,   ,CF,Y,ZVR,UD,D, ,      ,2650,0054,0850,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D09,OKUDA,OKUDA,UD,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,OKUDA,D265I,UD,P,C,E  B, ,   ,CF, ,ZVR,UD,D, ,      ,2650,0094,0850,0045,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,OKUDA,FD09,UD,P,C,EE  , ,   ,CF, ,ZVR,UD,D, ,      ,2650,0054,0850,0040,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09, ,FD09,UD,P,C,E  F, ,   ,IF, ,ZVR,UD,D, ,      ,2650,0054,    ,    ,+,05100,     ,     , ,   ,    ,   ,ZVR,UD,D, ,B,0, ,S;
APPCH:030,D,D09, ,EREVA,UD,E,A,E  M, ,   ,CF, ,ZVR,UD,D, ,      ,0844,0013,0850,0067, ,02945,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D09, ,D085E,UD,P,C,EYM , ,   ,CF, ,ZVR,UD,D, ,      ,0848,0053,0850,0040,+,03500,     ,     ,-,215,    ,   , , , , , ,0, ,S;
APPCH:050,D,D09, ,EREVA,UD,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D09, ,EREVA,UD,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0850,T010,+,07000,     ,     ,-,215,    ,   , , , , , ,0, ,S;
APPCH:010,A,I09,EREV1,EREVA,UD,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,190,    ,   , , , , , ,0,D,S;
APPCH:020,A,I09,EREV1,EREVA,UD,E,A,E   , ,   ,FD, ,ZVR,UD,D, ,      ,0844,0013,2490,0081,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I09,EREV1,CI09,UD,P,C,EE  ,R,   ,CF,Y,IZR,UD,P,I,      ,2646,0121,0850,0010,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I09,EREV2,EREVA,UD,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,135,    ,   , , , , , ,0,D,S;
APPCH:020,A,I09,EREV2,EREVA,UD,E,A,E   , ,   ,FD, ,ZVR,UD,D, ,      ,0844,0013,2560,0081,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I09,EREV2,CI09,UD,P,C,EE  ,R,   ,CF,Y,IZR,UD,P,I,      ,2646,0121,0850,0010,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I09,OKUDA,OKUDA,UD,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I09,OKUDA,D265I,UD,P,C,E  B, ,   ,CF, ,ZVR,UD,D, ,      ,2650,0094,0850,0045,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I09,OKUDA,CI09,UD,P,C,EE  , ,   ,CF, ,IZR,UD,P,I,      ,2646,0121,0850,0013,+,05100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I09, ,CI09,UD,P,C,E  I, ,   ,IF, ,IZR,UD,P,I,      ,2646,0121,    ,    ,J,05100,05100,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I09, ,FI09,UD,P,C,E  F, ,   ,CF, ,IZR,UD,P,I,      ,2646,0094,0850,0026,H,05100,05100,     , ,   ,-300,   ,ZVR,UD,D, ,B,0,D,S;
APPCH:030,I,I09, ,RW09,UD,P,G,G  M, ,   ,CF, ,IZR,UD,P,I,      ,2646,0023,0850,0071, ,02852,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I09, ,D085E,UD,P,C,EYM , ,   ,CF, ,ZVR,UD,D, ,      ,0848,0053,0850,0037,+,03500,     ,     ,-,215,    ,   , , , , , ,0,D,S;
APPCH:060,I,I09, ,EREVA,UD,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I09, ,EREVA,UD,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0850,T010,+,07000,     ,     ,-,215,    ,   , , , , , ,0,D,S;
APPCH:010,A,R09,EREVA,EREVA,UD,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R09,EREVA,YZ420,UD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:030,A,R09,EREVA,YZ421,UD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:040,A,R09,EREVA,YZ400,UD,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R09,OKUDA,OKUDA,UD,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R09,OKUDA,YZ400,UD,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,R,R09, ,YZ400,UD,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,R,R09, ,ARMAV,UD,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0850,0040,+,05100,     ,     ,-,180,    ,   ,ZVR,UD,D, ,B,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R09, ,RW09,UD,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0850,0071, ,02850,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R09, ,YZ450,UD,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:050,R,R09, ,EREVA,UD,E,A,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:060,R,R09, ,EREVA,UD,E,A,EE H,L,010,HM, , , , , ,      ,    ,    ,0850,T010,+,07000,     ,     ,-,215,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27-Y,LUMIK,LUMIK,UD,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27-Y,LUMIK,YZ007,UD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,195,    ,   , , , , , ,B,J,S;
APPCH:030,A,R27-Y,LUMIK,YZ005,UD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06800,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:040,A,R27-Y,LUMIK,YZ001,UD,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,R,R27-Y, ,YZ001,UD,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     ,-,185,    ,   ,ZVR,UD,D, ,B,B,J,S;
APPCH:020,R,R27-Y, ,AGUGO,UD,P,C,E  F,L,010,RF, , , , , ,003280,    ,    ,    ,0023,+,05200,     ,     ,-,185,    ,   ,YZ008,UD,P,C, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R27-Y, ,RW27,UD,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2650,0062, ,02888,     ,     ,-,185,-350,   , , , , , ,B,J,S;
APPCH:040,R,R27-Y, ,YZ505,UD,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:050,R,R27-Y, ,LUMIK,UD,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:060,R,R27-Y, ,LUMIK,UD,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0850,T010,+,09200,     ,     ,-,215,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27-Z,LUMIK,LUMIK,UD,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27-Z,LUMIK,YZ521,UD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,190,    ,   , , , , , ,B,J,S;
APPCH:030,A,R27-Z,LUMIK,YZ520,UD,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,190,    ,   , , , , , ,B,J,S;
APPCH:040,A,R27-Z,LUMIK,YZ515,UD,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,190,    ,   , , , , , ,B,J,S;
APPCH:010,R,R27-Z, ,YZ515,UD,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,190,    ,   , , , , , ,B,J,S;
APPCH:020,R,R27-Z, ,BASRU,UD,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2650,0025,+,07900,     ,     ,-,190,    ,   ,ZVR,UD,D, ,B,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R27-Z, ,RW27,UD,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2650,0135, ,02888,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:040,R,R27-Z, ,YZ505,UD,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:050,R,R27-Z, ,LUMIK,UD,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:060,R,R27-Z, ,LUMIK,UD,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0850,T010,+,09200,     ,     ,-,215,    ,   , , , , , ,B,J,S;
RWY:RW09 ,     ,      ,02800, ,IZR ,2,   ;N40084975,E044222386,0000;
RWY:RW27 ,     ,      ,02838, ,    , ,   ;N40085060,E044250648,0000;
