SID:010,2,ABNI1A,RW17,WN,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03970, ,   ,    ,   ,WN,UE,P,N, , , , ;
SID:020,2,ABNI1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,02320,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1A,RW17,ABNIS,UE,E,A,EEC , ,   ,CF, ,PLR,UE,D, ,      ,1524,0166,1470,0130,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1B,RW17,W,UE,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03970, ,   ,    ,   ,W,UE,P,N, , , , ;
SID:020,2,ABNI1B,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,02320,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1B,RW17,ABNIS,UE,E,A,EEC , ,   ,CF, ,PLR,UE,D, ,      ,1524,0166,1500,0140,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1C,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,02320,     ,03970, ,   ,    ,   ,PLR,UE,D, , , , , ;
SID:020,2,ABNI1C,RW17,ABNIS,UE,E,A,EEC , ,   ,CF, ,PLR,UE,D, ,      ,1524,0166,1520,0140,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1D,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3530,    ,+,02300,     ,03970, ,   ,    ,   ,W,UE,P,N, , , , ;
SID:020,2,ABNI1D,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1D,RW35,ABNIS,UE,E,A,EEC , ,   ,CF, ,PLR,UE,D, ,      ,1524,0166,1500,0120,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1E,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3530,    ,+,02300,     ,03970,-,205,    ,   ,WN,UE,P,N, , , , ;
SID:020,2,ABNI1E,RW35,WN,UE,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1E,RW35,ABNIS,UE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABNI1F,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3530,    ,+,02300,     ,03970, ,   ,    ,   ,PLR,UE,D, , , , , ;
SID:020,2,ABNI1F,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABNI1F,RW35,ABNIS,UE,E,A,EEC , ,   ,CF, ,PLR,UE,D, ,      ,1524,0166,1520,0120,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ABNI1G,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,02320,     ,03970, ,   ,    ,   ,UERP,UE,P,A, , , , ;
SID:020,5,ABNI1G,RW17,ABNIS,UE,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
