SID:010,2,ABMI5L,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,02100,     ,10000, ,   ,    ,   ,B,UA,P,N, , , , ;
SID:020,2,ABMI5L,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABMI5L,RW04,B,UA,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ABMI5L,RW04,ABMIK,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABMI5M,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,02100,     ,10000, ,   ,    ,   ,B,UA,P,N, , , , ;
SID:020,2,ABMI5M,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABMI5M,RW22,B,UA,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ABMI5M,RW22,ABMIK,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABMI5N,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,02100,     ,10000, ,   ,    ,   ,BLH,UA,D, , , , , ;
SID:020,2,ABMI5N,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABMI5N,RW04,ABMIK,UA,E,A,EE  , ,   ,CF, ,BLH,UA,D, ,      ,1888,0589,1890,0540, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABMI5P,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,02100,     ,10000, ,   ,    ,   ,BLH,UA,D, , , , , ;
SID:020,2,ABMI5P,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABMI5P,RW22,ABMIK,UA,E,A,EE  , ,   ,CF, ,BLH,UA,D, ,      ,1888,0589,1890,0580, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
