SID:010,2,DIGI1E,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,03700,     ,10000, ,   ,    ,   ,ERH,LT,D, , , , , ;
SID:020,2,DIGI1E,RW21B,ERH,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,DIGI1E,RW21B,ASKER,LT,E,A,E C ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGI1E,RW21B,DIGIL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIGI1F,RW03B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,05000,     ,10000, ,   ,    ,   ,ERH,LT,D, , , , , ;
SID:020,2,DIGI1F,RW03B,ERH,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,DIGI1F,RW03B,ASKER,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGI1F,RW03B,DIGIL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIGI1M,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,03700,     ,10000, ,   ,    ,   ,ERH,LT,D,B, , , , ;
SID:020,2,DIGI1M,RW21B,ERH,LT,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,DIGI1M,RW21B,ASKER,LT,E,A,E C ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGI1M,RW21B,DIGIL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIGI1N,RW03B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,05000,     ,10000, ,   ,    ,   ,ERH,LT,D,B, , , , ;
SID:020,2,DIGI1N,RW03B,ERH,LT,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,DIGI1N,RW03B,ASKER,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIGI1N,RW03B,DIGIL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKUD1E,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,03700,     ,10000, ,   ,    ,   ,ERH,LT,D, , , , , ;
SID:020,2,OKUD1E,RW21B,ERH,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,OKUD1E,RW21B,ASKER,LT,E,A,E C ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKUD1E,RW21B,OKUDU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKUD1F,RW03B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,05000,     ,10000, ,   ,    ,   ,ERH,LT,D, , , , , ;
SID:020,2,OKUD1F,RW03B,ERH,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,OKUD1F,RW03B,ASKER,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKUD1F,RW03B,OKUDU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKUD1M,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,03700,     ,10000, ,   ,    ,   ,ERH,LT,D,B, , , , ;
SID:020,2,OKUD1M,RW21B,ERH,LT,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,204,    ,   , , , , , , , , ;
SID:030,2,OKUD1M,RW21B,ASKER,LT,E,A,E C ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
