APPCH:010,A,D15-Z,D280K,D280K,FO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15-Z,D280K,D312K,FO,P,C,E  B,R,   ,AF, ,FRV,FO,D, ,      ,3120,0110,2800,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15-Z,D280K,FD15,FO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D15-Z,D351K,D351K,FO,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15-Z,D351K,D312K,FO,P,C,E  B,L,   ,AF, ,FRV,FO,D, ,      ,3120,0110,3510,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15-Z,D351K,FD15,FO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D15-Z,FRV1,FRV,FO,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15-Z,FRV1,FRV,FO,D, ,V   , ,   ,FD, ,FRV,FO,D, ,      ,0000,0000,3390,0080,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15-Z,FRV1,FD15,FO,P,C,EE  ,L,   ,CF,Y,FRV,FO,D, ,      ,3120,0060,1320,0020,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D15-Z,FRV2,FRV,FO,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15-Z,FRV2,FRV,FO,D, ,V   , ,   ,FD, ,FRV,FO,D, ,      ,0000,0000,3260,0070,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15-Z,FRV2,FD15,FO,P,C,EE  ,L,   ,CF,Y,FRV,FO,D, ,      ,3120,0060,1320,0010,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D15-Z, ,FD15,FO,P,C,E  F, ,   ,IF, ,FRV,FO,D, ,      ,3120,0060,    ,    ,+,03100,     ,     , ,   ,    ,   ,FRV,FO,D, , ,0, ,S;
APPCH:025,D,D15-Z, ,40VO2,FO,P,C,E S , ,   ,CF, ,FRV,FO,D, ,      ,3120,0040,1320,0020,+,02490,     ,     , ,   ,-323,   , , , , , ,0, ,S;
APPCH:027,D,D15-Z, ,20VO2,FO,P,C,E S , ,   ,CF, ,FRV,FO,D, ,      ,3120,0020,1320,0020,+,01860,     ,     , ,   ,-323,   , , , , , ,0, ,S;
APPCH:030,D,D15-Z, ,EP15,FO,P,C,EY E, ,   ,CF, ,FRV,FO,D, ,      ,3120,0010,1320,0010, ,01487,     ,     , ,   ,-323,   , , , , , ,0, ,S;
