SID:050,2,VKPB,RW18,VKP,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,291,    ,   , , , , , , , , ;
SID:020,5,VKPC,RW36,RUGBA,WM,P,C,E   , ,   ,CF, ,VKN,WM,D, ,      ,0031,0050,0030,0050, ,     ,     ,11000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
SID:030,5,VKPC,RW36,KILOD,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:040,5,VKPC,RW36,VKP,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:020,2,VPKA,RW36, , , , ,    , ,   ,CD, ,VKN,WM,D, ,      ,    ,    ,0030,0050, ,     ,     ,11000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
SID:030,2,VPKA,RW36,VKN,WM,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:040,2,VPKA,RW36,VPK,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:020,2,VPKB,RW18, , , , ,    , ,   ,CD, ,VKN,WM,D, ,      ,    ,    ,1830,0030, ,     ,     ,     , ,   ,    ,   ,VKN,WM,D, ,A, , , ;
SID:030,2,VPKB,RW18,D151I,WM,P,C,E   , ,   ,CF, ,VKN,WM,D, ,      ,1513,0090,1200,0060, ,     ,     ,     ,-,291,    ,   , , , , , , , , ;
SID:040,2,VPKB,RW18,VPK,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,291,    ,   , , , , , , , , ;
SID:020,5,VPKC,RW36,RUGBA,WM,P,C,E   , ,   ,CF, ,VKN,WM,D, ,      ,0031,0050,0030,0050, ,     ,     ,11000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
SID:030,5,VPKC,RW36,APILO,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,VPKC,RW36, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1680,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:050,5,VPKC,RW36,PEDKO,WM,P,C,E   , ,   ,CF, ,VKN,WM,D, ,      ,1560,0130,1380,0200, ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
SID:060,5,VPKC,RW36,VPK,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,290,    ,   , , , , , , , , ;
STAR:010,5,ADNUTB,RW36,ADNUT,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,ADNUTB,RW36,DULIT,WM,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ADNUTB,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADNUTC,RW18,ADNUT,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,ADNUTC,RW18,MAMOX,WM,E,A,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ADNUTC,RW18,D235O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ADNUTC,RW18,D330O,WM,P,C,E   ,R,   ,AF, ,VKN,WM,D, ,      ,3300,0150,2350,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ADNUTC,RW18,CD18Y,WM,P,C,E   ,R,   ,AF, ,VKN,WM,D, ,      ,0010,0150,3300,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ADNUTC,RW18,FD18,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,ADNUTC,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ADNUTD,RW18,ADNUT,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,ADNUTD,RW18,MAMOX,WM,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ADNUTD,RW18,LAPIS,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ADNUTD,RW18,GUSDI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ADNUTD,RW18,LAMIK,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ADNUTD,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ADNUTG,RW36,ADNUT,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,ADNUTG,RW36,MAMOX,WM,E,A,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ADNUTG,RW36,D235O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,ADNUTG,RW36,D210O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,2100,0150,2350,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ADNUTG,RW36,D183O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,1840,0150,2100,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ADNUTG,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GUNBOB,RW36,GUNBO,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,GUNBOB,RW36,GITOM,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNBOB,RW36,MORNO,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GUNBOB,RW36,SAMOD,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GUNBOB,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GUNBOC,RW18,GUNBO,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,GUNBOC,RW18,D341T,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GUNBOC,RW18,CD18Y,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GUNBOC,RW18,FD18,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GUNBOC,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GUNBOD,RW18,GUNBO,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,GUNBOD,RW18,GITOM,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNBOD,RW18,GUSDI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GUNBOD,RW18,LAMIK,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GUNBOD,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GUNBOG,RW36,GUNBO,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,GUNBOG,RW36,D341P,WM,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GUNBOG,RW36,D341O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GUNBOG,RW36,D280O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,2800,0150,3410,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,GUNBOG,RW36,D210O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,2100,0150,2800,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GUNBOG,RW36,D183O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,1840,0150,2800,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GUNBOG,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VKPB,RW36,VKP,WM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,VKPB,RW36,KADNI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VKPB,RW36,MORNO,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VKPB,RW36,SAMOD,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VKPB,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VKPC,RW18,VKP,WM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,VKPC,RW18,D015T,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VKPC,RW18,CD18Y,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VKPC,RW18,FD18,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,VKPC,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VKPD,RW18,VKP,WM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,VKPD,RW18,KADNI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VKPD,RW18,GUSDI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VKPD,RW18,LAMIK,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VKPD,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VKPG,RW36,VKP,WM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,VKPG,RW36,D015P,WM,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VKPG,RW36,D015O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VKPG,RW36,D280O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,2800,0150,0150,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,VKPG,RW36,D210O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,2100,0150,2800,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,VKPG,RW36,D183O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,1840,0150,2800,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,VKPG,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VPKB,RW36,VPK,WM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,VPKB,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VPKC,RW18,VPK,WM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,VPKC,RW18,D151P,WM,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VPKC,RW18,D151O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VPKC,RW18,D100O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,1000,0150,1510,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,VPKC,RW18,D035O,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,0350,0150,1000,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,VPKC,RW18,CD18Y,WM,P,C,E   ,L,   ,AF, ,VKN,WM,D, ,      ,0010,0150,1000,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,VPKC,RW18,FD18,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,VPKC,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VPKD,RW18,VPK,WM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,5,VPKD,RW18,VKN15,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VPKD,RW18,BIGOS,WM,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VPKD,RW18,BESRA,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VPKD,RW18,GUSDI,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VPKD,RW18,LAMIK,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,VPKD,RW18,VKN,WM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VPKG,RW36,VPK,WM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,13000, ,   ,    ,   ,VKN,WM,D, ,A, , , ;
STAR:020,2,VPKG,RW36,NODIX,WM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D18-Y,BIGOS,BIGOS,WM,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18-Y,BIGOS,D070O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18-Y,BIGOS,CD18Y,WM,P,C,EE B,L,   ,AF, ,VKN,WM,D, ,      ,0010,0150,0700,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18-Y,D015T,D015T,WM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18-Y,D015T,CD18Y,WM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18-Y,GUNBO,GUNBO,WM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18-Y,GUNBO,D341T,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18-Y,GUNBO,CD18Y,WM,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18-Y,MAMOX,MAMOX,WM,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18-Y,MAMOX,D235O,WM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18-Y,MAMOX,D330O,WM,P,C,E   ,R,   ,AF, ,VKN,WM,D, ,      ,3300,0150,2350,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18-Y,MAMOX,CD18Y,WM,P,C,EE B,R,   ,AF, ,VKN,WM,D, ,      ,0010,0150,3300,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18-Y, ,CD18Y,WM,P,C,E  I, ,   ,IF, ,VKN,WM,D, ,      ,0010,0150,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
