SID:020,2,BIP91D,RW15, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,1540,0089,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:025,2,BIP91D,RW15, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3040,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,BIP91D,RW15,HFC,ZS,D, ,V   , ,   ,CF, ,HFC,ZS,D, ,      ,0000,0000,3340,0150,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIP91D,RW15,GUXUV,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BIP91D,RW15,BIPIM,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BIP92D,RW33, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,3340,0058,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:030,2,BIP92D,RW33,NOKUL,ZS,E,A,E C , ,   ,CF, ,XQH,ZS,D, ,      ,3342,0106,3340,0050,+,01970,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIP92D,RW33,GUXUV,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09850,03940,     ,-,205,    ,   , , , , , , , , ;
SID:050,2,BIP92D,RW33,BIPIM,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IKU01D,RW15,OF102,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,1534,0089,1540,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,IKU01D,RW15,OF108,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IKU01D,RW15,KIKEG,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IKU01D,RW15,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IKU01D,RW15,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IKU02D,RW33,OF209,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3348,0059,3340,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,IKU02D,RW33,OF208,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,IKU02D,RW33,OF109,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IKU02D,RW33,OF111,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IKU02D,RW33,OF112,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IKU02D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IKU02D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IKU04D,RW33,OF209,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3348,0059,3340,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,IKU04D,RW33,OF210,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,IKU04D,RW33,OF105,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IKU04D,RW33,HFE,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IKU04D,RW33,OF111,ZS,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IKU04D,RW33,OF112,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IKU04D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IKU04D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IKU06D,RW33,OF209,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3348,0059,3340,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,IKU06D,RW33,OF208,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IKU06D,RW33,OF207,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,IKU06D,RW33,OF110,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IKU06D,RW33,OF112,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IKU06D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IKU06D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IKU11D,RW15,DER15,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,IKU11D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1540,    ,+,01480,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IKU11D,RW15,THA,ZS,D, ,V   , ,   ,CF, ,THA,ZS,D, ,      ,0000,0000,1530,0120,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IKU11D,RW15,KIKEG,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,IKU11D,RW15,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IKU11D,RW15,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IKU12D,RW33,DER33,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,IKU12D,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3340,    ,+,00990,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IKU12D,RW33, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IKU12D,RW33,D157T,ZS,P,C,E   , ,   ,CF, ,HFC,ZS,D, ,      ,1565,0204,1570,0160,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IKU12D,RW33,UXALO,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IKU12D,RW33,KIKEG,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:065,2,IKU12D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,IKU12D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IKU14D,RW33,DER33,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,IKU14D,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3340,    ,+,00990,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IKU14D,RW33,THA,ZS,D, ,V   ,R,   ,CF,Y,THA,ZS,D, ,      ,0000,0000,1640,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IKU14D,RW33,KIKEG,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,IKU14D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IKU14D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IKU91D,RW15, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,1540,0089,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:030,2,IKU91D,RW15,THA,ZS,D, ,V   , ,   ,CF, ,THA,ZS,D, ,      ,0000,0000,1530,0070,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,IKU91D,RW15,KIKEG,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:045,2,IKU91D,RW15,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IKU91D,RW15,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IKU92D,RW33, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,3340,0058,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:030,2,IKU92D,RW33, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1840,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,IKU92D,RW33,HFC27,ZS,P,C,E   , ,   ,CF, ,HFC,ZS,D, ,      ,1540,0270,1540,0220,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,IKU92D,RW33,HFC31,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,IKU92D,RW33,ADGOL,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,IKU92D,RW33,IKUBA,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAG01D,RW15,OF102,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,1534,0089,1540,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,KAG01D,RW15,OF213,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KAG01D,RW15,OF216,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAG01D,RW15,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAG01D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAG02D,RW33,OF209,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3348,0059,3340,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,KAG02D,RW33,NOKUL,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KAG02D,RW33,AKAMI,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09850,04930,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAG02D,RW33,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAG02D,RW33,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAG03D,RW15,OF102,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,1534,0089,1540,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,KAG03D,RW15,OF214,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KAG03D,RW15,HFC,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAG03D,RW15,OF216,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAG03D,RW15,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KAG03D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAG11D,RW15,DER15,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,KAG11D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1540,    ,+,01480,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAG11D,RW15,HFC,ZS,D, ,V   ,R,   ,CF,Y,HFC,ZS,D, ,      ,0000,0000,3270,0130,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KAG11D,RW15,D048O,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KAG11D,RW15,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KAG11D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAG12D,RW33,DER33,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,KAG12D,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3340,    ,+,00990,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAG12D,RW33,D334J,ZS,P,C,EY  , ,   ,CF, ,XQH,ZS,D, ,      ,3340,0096,3340,0090,+,01970,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAG12D,RW33,AKAMI,ZS,E,A,E   , ,   ,CF, ,XQH,ZS,D, ,      ,0027,0144,0480,0070,B,09850,04930,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KAG12D,RW33,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KAG12D,RW33,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAG15D,RW15,DER15,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,2,KAG15D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1540,    ,+,01480,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAG15D,RW15, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAG15D,RW15,SEGPI,ZS,E,A,E C , ,   ,CF, ,THA,ZS,D, ,      ,0131,0458,0130,0340,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KAG15D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KAG91D,RW15, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,1540,0089,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:025,2,KAG91D,RW15, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3040,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,KAG91D,RW15,HFC,ZS,D, ,V   , ,   ,CF, ,HFC,ZS,D, ,      ,0000,0000,3340,0150,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KAG91D,RW15,D047L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KAG91D,RW15,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KAG91D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KAG92D,RW33, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,3340,0058,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:030,2,KAG92D,RW33,NOKUL,ZS,E,A,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3342,0106,3340,0050,+,01970,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAG92D,RW33,AKAMI,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09850,04930,     ,-,205,    ,   , , , , , , , , ;
SID:050,2,KAG92D,RW33,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KAG92D,RW33,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAG93D,RW15, , , , ,    , ,   ,CD, ,XQH,ZS,D, ,      ,    ,    ,1540,0089,+,01320,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:015,2,KAG93D,RW15, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3590,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,KAG93D,RW15,D047L,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3580,0133,3290,0170,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KAG93D,RW15,SEGPI,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAG93D,RW15,KAGVO,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MAD01D,RW15,OF102,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,1534,0089,1540,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
SID:020,5,MAD01D,RW15,OF108,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MAD01D,RW15,OF211,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MAD01D,RW15,OF212,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MAD01D,RW15,LEGIV,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MAD01D,RW15,MADUK,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MAD02D,RW33,OF209,ZS,P,C,E   , ,   ,CF, ,XQH,ZS,D, ,      ,3348,0059,3340,0070, ,     ,     ,     , ,   ,    ,   ,XQH,ZS,D, , , , , ;
